assets ID,bldgID,BuildingYear,AssetFloor
91600449,52435383,1995,6
91600450,52435383,1996,6
91600451,52435383,1996,6
91600452,52435383,1996,6
91600453,52435383,1996,0
91600454,52435383,1995,1
91600455,52435383,1996,1
91600456,52435383,1996,1
91600457,52435383,1996,1
91600458,52435383,1996,2
91600459,52435383,1996,2
91600460,52435446,1980,
91600461,53321987,,
91600462,52435906,,
91600463,52435909,,
91600464,52435909,,1
91600465,52435909,,1
91600466,52435909,,1
91600467,52435909,,1
91600468,53321988,2000,0
91600469,53321988,2000,0
91600470,53321988,2000,1
91600471,53321988,2000,1
91600472,53321988,2000,2
91600473,53321988,2000,2
91600474,53321988,2000,2
91600475,53321988,2000,3
91600476,53321988,2000,3
91600477,53321988,2000,3
91600478,53321988,2000,4
91600479,53321988,2000,4
91600480,53321988,2000,4
91600481,53321988,2000,5
91600482,53321988,2000,5
91600483,53321988,2000,5
91600484,53321988,2000,6
91600485,53321988,2000,6
91600486,53321988,2000,6
91600487,53321988,2000,7
91600488,53321988,2000,7
91600489,52435911,1992,
91600490,52435911,,
91600491,52435919,,
91600492,52435459,1965,1
91600493,52435459,1965,1
91600494,52435931,,1
91600495,52435931,,1
91600496,52435936,,
91600497,52435936,,0
91600498,52435936,,0
91600499,52435043,,
91600500,52435491,1800,
91600501,52435497,,
91600502,52434165,1992,
91600503,52434212,,
91600504,52434213,1998,
91600505,52434213,1998,
91600506,52434762,1992,
91600507,52434762,,
91600508,64906922,2007,
91600509,52433385,1960,
91600510,53315428,2002,
91600511,52435400,,
91600512,52435400,,
91600513,52435401,,
91600514,52435401,,0
91600515,52435401,1985,2
91600516,52435401,,3
91600517,52435401,,0
91600518,52435401,,0
91600519,52435401,,1
91600520,52435401,,1
91600521,52435401,,1
91600522,52435401,,1
91600523,52435401,,2
91600524,52435401,,3
91600525,52435402,1992,
91600526,52435402,,
91600527,52435406,,0
91600528,52435406,,0
91600529,52435406,,0
91600530,52435406,1997,1
91600531,52435406,,1
91600532,52435406,,1
91600533,52435406,1997,2
91600534,52435406,,2
91600535,52435406,,2
91600536,52435406,1997,3
91600537,52435406,,3
91600538,52435406,,3
91600539,52435406,,4
91600540,52435406,,4
91600541,52435406,,4
91600542,52435406,,5
91600543,52435406,1997,5
91600544,52435406,,5
91600545,52435406,1997,6
91600546,52435406,1997,6
91600547,52435406,,6
91600548,52435406,,7
91600549,52435406,,7
91600550,52435406,1995,8
91600551,53321901,1990,1
91600552,53321901,1980,1
91600553,52435924,,
91600554,52435409,1999,0
91600555,52435409,1999,4
91600556,52435409,1999,5
91600557,52435409,1999,5
91600558,52435409,1999,0
91600559,52435409,1999,0
91600560,52435409,1999,1
91600561,52435409,1999,1
91600562,52435409,1999,2
91600563,52435409,1999,2
91600564,52435409,1999,3
91600565,52435409,1999,0
91600566,52435409,1999,3
91600567,52435409,1999,4
