AssetID,BuildingID,BuildingYear,assetFloor
30046083,52431269,1970,1
30046087,52431269,1970,3
30046091,52561675,1930,0
30046097,52541623,1960,0
30046099,52541623,1960,1
30046103,52541623,1960,2
30046112,53333021,1930,2
30046113,53333021,1930,3
30046115,53333021,1930,4
30046119,53326316,1960,1
30046121,53326316,1960,2
30046141,52398385,1970,2
30046150,52587425,1950,0
30046153,52587425,1950,1
30046154,52587425,1950,2
30046156,52587425,1950,2
30046157,52587425,1950,2
30046159,52587425,1950,1
30046161,52563923,1960,0
30046164,52563923,1960,1
30046166,52414484,1920,
30046170,52529327,1930,1
30046172,52529327,1930,2
30046197,52583793,1990,2
30046199,52542542,1960,
30046223,52715564,1970,2
30046229,52652755,1982,2
30046232,52652755,1982,3
30046237,52658365,1960,0
30046238,52658365,1960,1
30046241,52658365,1960,2
30046245,52658365,1960,4
30046249,52658365,1960,1
30046251,52658365,1960,2
30046252,52658365,1960,3
30046253,52658365,1960,3
30046255,52658365,1960,4
30046257,52658365,1960,0
30046259,52658365,1960,1
30046260,52658365,1960,2
30046267,52658365,1960,0
30046275,52658365,1960,4
30046278,52687705,1960,0
30046280,52687705,1960,1
30046282,52687705,1960,2
30046284,52687705,1960,3
30046287,52687705,1960,0
30046288,52687705,1960,0
30046290,52687705,1960,1
30046292,52687705,1960,2
30046296,52687705,1960,4
30046297,52687705,1960,0
30046305,52687705,1960,4
30046308,52687705,1960,0
30046309,52687705,1960,1
30046311,52687705,1960,2
30046315,52687705,1960,4
30046316,52687705,1960,4
30046319,53147976,1960,0
30046325,53147976,1960,3
30046326,53147976,1960,4
30046327,53147976,1960,4
30046328,53147976,1960,0
30046329,53147976,1960,0
30046330,53147976,1960,1
30046332,53147976,1960,2
30046334,53147976,1960,3
30046336,53147976,1960,4
30046337,53147976,1960,4
30046341,53147976,1960,1
30046342,53147976,1960,2
30046344,53147976,1960,3
30046345,53147976,1960,3
30046348,53147976,1960,0
30046349,53147976,1960,0
30046392,52681481,1960,0
30046398,52681481,1960,2
30046402,52681481,1960,3
30046414,53184177,1960,0
30046420,53184177,1960,1
30046431,53184177,1960,0
30046433,53184177,1960,0
30046437,53184177,1960,1
30046440,53184177,1960,2
30046453,53184177,1960,1
30046539,52402058,1980,0
30046540,52402058,1980,1
30046541,52402058,1980,2
30046542,52402058,1980,2
30046547,52402058,1980,3
30046584,52531932,1960,0
30046588,52531932,1960,2
30046590,52531932,1960,2
30046591,52531932,1960,2
30046601,52463672,1992,0
30046602,52463672,1992,0
30046604,52463672,1992,2
30046617,52415329,1970,1
30046618,52415329,1970,1
30046619,52415329,1970,2
30046621,52415329,1970,2
30046627,52415329,1970,4
30046628,52415329,1970,4
30046629,52415329,1970,4
30046637,52415329,2015,2
30046640,52415329,1970,3
30046641,52415329,1970,3
30046642,52415329,1970,3
30046643,52415329,1970,4
30046644,52415329,1970,4
30046645,52415329,1970,4
30046646,52415329,1970,4
30046664,52552376,1970,1
30046665,52552376,1970,1
30046667,52552376,1970,2
30046671,52552376,1970,3
30046673,52552376,1970,3
30046675,52552376,1970,4
30046676,52552376,1970,4
30046684,53342436,1970,2
30046688,53342436,1970,3
30046690,53342436,1970,3
30046697,53342436,1970,5
30046701,53342436,1970,6
30046704,53342436,1970,1
30046710,53342436,1970,2
30046711,53342436,1970,3
30046712,53342436,1970,3
30046714,53342436,1970,3
30046715,53342436,1970,4
30046718,53342436,1970,4
30046723,53342436,1970,6
30046726,53342436,1970,6
30046727,52552376,1970,1
30046728,52552376,1970,1
30046729,52552376,1970,1
30046731,52552376,1970,2
30046732,52552376,1970,2
30046739,52552376,1970,4
30046749,52552376,1970,6
30046750,52552376,1970,6
30046751,52552376,1970,1
30046756,52552376,1970,2
30046758,52552376,1970,2
30046759,52552376,1970,3
30046767,52552376,1970,5
30046769,52552376,1970,5
30046772,52552376,1970,6
30046777,52415329,1970,1
30046780,52415329,1970,2
30046781,52415329,1970,2
30046785,52415329,1970,3
30046788,52415329,1970,4
30046803,52591840,1970,1
30046804,52591840,1970,1
30046806,52591840,1970,2
30046817,52550276,1979,1
30046818,52550276,1979,2
30046819,52550276,1979,2
30046823,52525436,1999,0
30046824,52525436,1999,1
30046825,52525436,1999,1
30046826,52525436,1999,2
30046830,52525436,1999,1
30046831,52525436,1999,1
30046832,52525436,1999,2
30046833,52525436,1999,2
30046844,53016773,1986,-1
30046866,52522919,1980,3
30046867,52522919,1980,4
30046875,52522919,1980,2
30046890,52522919,1980,3
30046894,52522919,1980,2
30046895,52522919,1980,2
30046896,52522919,1980,3
30046898,52522919,1980,4
30046904,52522463,1970,1
30046905,52522463,1970,1
30046907,52522463,1970,2
30046920,53348463,1970,0
30046921,53348463,1970,0
30046925,53348463,1970,1
30046929,53348463,1970,2
30046937,52549287,1960,2
30046942,52549287,1960,1
30046943,52549287,1960,1
30046952,52549287,1960,3
30046953,52549287,1960,4
30046955,52549287,1960,0
30047024,52395746,1960,3
30047032,52395746,1960,4
30047036,52395746,1960,1
30047040,52395746,1960,3
30047042,52549287,1960,3
30047119,52459515,1970,-1
30047120,52459515,1970,-1
30047133,52459515,1970,0
30047135,52459515,1970,0
30047136,52459515,1970,0
30047140,52459515,1970,0
30047141,52459515,1970,0
30047143,52459515,1970,0
30047144,52459515,1970,0
30047148,52459515,1970,0
30047160,52459515,1970,-1
30047166,52459515,1970,-1
30047170,53361371,1980,0
30047171,53361371,1980,0
30047174,53361371,1980,0
30047177,53361371,1980,1
30047180,53361371,1980,1
30047181,53361371,1980,1
30047186,53361371,1980,2
30047402,53382856,1920,2
30047403,53382856,1920,2
30047405,53382856,1920,0
30047406,53382856,1920,0
30047407,53382856,1920,0
30047408,53382856,1920,2
30047413,52706426,1960,0
30047414,52706426,1960,0
30047415,52706426,1960,0
30047427,52706426,1960,3
30047429,52706426,1960,2
30047430,52706426,1960,2
30047435,52489986,1960,0
30047439,52489986,1960,1
30047450,52723093,1930,0
30047462,53387270,1960,1
30047471,52680699,1960,0
30047481,53366073,1920,0
30047492,52406218,1960,2
30047493,52406218,1960,2
30047495,52406218,1960,3
30047499,52722689,1970,1
30047501,52722689,1970,2
30047506,52794119,1960,0
30047524,53382860,1950,1
30047528,53382860,1950,3
30047529,53382860,1950,3
30047531,52730488,1986,0
30047535,52730488,1986,1
30047542,52728198,2008,1
30047546,52549790,1950,0
30047548,52549790,1950,0
30047563,52489750,1950,1
30047566,52489750,1950,2
30047568,52489750,1950,2
30047570,52489750,1950,3
30047574,52544907,1940,-1
30047582,52544907,1940,2
30047584,52544907,1940,2
30047623,52547584,1950,2
30047631,52547584,1950,1
30047632,52547584,1950,1
30047647,52979102,1985,1
30047650,52979102,1985,1
30047654,52979102,1985,2
30047659,53331609,1991,1
30047665,52543559,1980,0
30047672,52543559,1980,0
30047673,52543559,1980,0
30047683,52543559,1980,3
30047686,52543559,1980,0
30047693,52543559,1980,2
30047695,52543559,1980,2
30047696,52543559,1980,3
30047698,52543559,1980,3
30047700,52543559,1980,0
30047701,52543559,1980,0
30047702,52543559,1980,1
30047704,52543559,1980,1
30047705,52543559,1980,1
30047711,52543559,1980,3
30047712,52543559,1980,3
30047729,52740276,1970,0
30047731,52740276,1970,1
30047741,52776599,1950,2
30047751,52410039,1970,1
30047757,53380682,1980,0
30047760,53380682,1980,0
30047763,53380682,1980,
30047774,52768554,2013,2
30047776,52768554,2013,3
30047784,52765375,1960,1
30047788,52765375,1960,2
30047795,52765375,1960,3
30047798,52713131,1930,0
30047799,52713131,1930,0
30047807,52797178,1963,0
30047808,52797178,1963,0
30047810,52797178,1963,1
30047811,52797178,1963,1
30047812,52797178,1963,1
30047828,52730479,1950,2
30047840,52724961,1960,3
30047850,52770060,1960,3
30047854,52656442,1948,-1
30047856,52656442,1948,1
30047882,52713610,1970,3
30047898,52655542,1960,2
30047914,53165213,1940,0
30047925,52713126,1970,1
30047935,52408174,1920,1
30047943,53415530,1970,1
30047945,53415530,1970,1
30047951,53415530,1970,3
30047952,53415530,1970,3
30047960,52723130,1950,0
30047962,52723130,1950,0
30047964,52723130,1950,1
30047965,52723130,1950,1
30047968,52723130,1950,1
30047969,52723130,1950,1
30047971,52723130,1950,2
30047972,52723130,1950,2
30047976,52723130,1950,2
30047978,52723130,1950,2
30047979,52723130,1950,2
30047983,52764374,1950,0
30047984,52764374,1950,0
30047987,52764374,1950,0
30047989,52764374,1950,1
30047990,52764374,1950,1
30047991,52764374,1950,1
30047995,52764374,1950,2
30047996,52764374,1950,2
30047998,52764374,1950,2
30047999,52764374,1950,2
30048013,52682270,1970,2
30048020,52738994,1940,
30048027,52717517,1955,1
30048031,52717517,1955,2
30048041,52760360,1960,1
30048043,52760360,1960,2
30048050,52722608,1960,0
30048054,52722608,1960,2
30048073,52459655,1950,1
30048077,52459655,1950,1
30048078,52459655,1950,2
30048081,52459655,1950,2
30048083,52503004,1960,0
30048084,52503004,1960,1
30048086,52503004,1960,0
30048087,52503004,1960,1
30048089,52503004,1960,1
30048106,52549782,1950,1
30048107,52549782,1950,1
30048114,52549782,1950,2
30048115,52549782,1950,2
30048122,52522851,1960,0
30048139,52462704,1950,2
30048140,52462704,1950,2
30048153,52682272,1970,1
30048155,52682272,1970,2
30048162,52682455,1960,0
30048173,52758695,1970,1
30048176,52758695,1970,2
30048180,52676885,1960,1
30048184,53380212,1971,1
30048187,53380212,1971,3
30048212,52412659,1950,0
30048221,52412659,1950,1
30048231,52527216,1950,0
30048234,52527216,1950,1
30048238,52527216,1950,1
30048241,52527216,1950,2
30048257,52535450,1950,2
30048308,52549005,1950,1
30048309,52549005,1950,1
30048311,52549005,1950,2
30048312,52549005,1950,2
30048314,52549005,1950,3
30048319,53341668,1940,0
30048328,52450624,1950,0
30048333,52450624,1950,2
30048338,52415865,1950,1
30048342,52415865,1950,3
30048347,52398822,1970,0
30048351,52398822,1970,2
30048375,52555891,1960,0
30048376,52555891,1960,0
30048378,52555891,1960,1
30048386,52417255,1940,1
30048392,52583782,1950,1
30048394,52583782,1950,2
30048396,52583782,1950,3
30048398,52583782,1950,4
30048418,52551828,1960,2
30048420,52551828,1960,2
30048428,52414430,1969,0
30048436,52414430,1969,2
30048462,52411878,2020,2
30048468,52411878,2020,3
30048469,52411878,2020,4
30048470,52411878,2020,4
30048472,52411878,2020,4
30048473,52411878,2020,4
30048504,52549340,1950,1
30048511,52549340,1950,3
30048516,53132149,1950,1
30048517,53132149,1950,1
30048518,53132149,1950,2
30048520,53132149,1950,2
30048521,53132149,1950,2
30048525,53132149,1950,3
30048556,52412072,1960,1
30048564,52412072,1960,2
30048568,52412072,1960,2
30048581,52412072,1960,4
30048582,52412072,1960,4
30048583,52412072,1960,4
30048588,52463666,1950,1
30048590,52463666,1950,1
30048591,52463666,1950,1
30048592,52463666,1950,1
30048594,52463666,1950,2
30048597,52463666,1950,2
30048607,52463666,1950,3
30048610,52463666,1950,4
30048614,52463666,1950,4
30048615,52463666,1950,4
30048617,52463666,1950,4
30048620,52551025,1960,1
30048622,52551025,1960,1
30048630,52551025,1960,2
30048632,52551025,1960,2
30048634,52551025,1960,3
30048639,52551025,1960,3
30048640,52551025,1960,3
30048641,52551025,1960,3
30048644,52551025,1960,4
30048645,52551025,1960,4
30048648,52551025,1960,4
30048656,52479050,1960,1
30048667,52479050,1960,2
30048669,52479050,1960,2
30048675,52479050,1960,3
30048679,52479050,1960,3
30048682,52479050,1960,3
30048686,52479050,1960,4
30048688,52479050,1960,4
30048689,52479050,1960,4
30048690,52479050,1960,4
30048693,52479050,1960,4
30048708,52522905,1950,0
30048712,52522905,1950,2
30048730,52514536,1970,2
30048849,52772888,1960,1
30048852,52772888,1960,2
30048863,52772888,1960,5
30048868,52772888,1960,6
30048874,52772888,1960,7
30048875,52772888,1960,8
30048877,52772888,1960,8
30048900,52395551,1950,3
30048901,52395551,1950,3
30048923,52557984,1950,1
30048926,52557984,1950,2
30048936,53339516,1950,1
30048937,53339516,1950,1
30048946,53339516,1950,3
30048957,52583276,1950,2
30048960,52583276,1950,3
30048961,52583276,1950,3
30048967,52528877,1950,1
30048968,52528877,1950,1
30048994,52508604,1960,3
30049026,52584165,1950,1
30049044,52541593,1950,1
30049058,52458075,1960,1
30049059,52458075,1960,1
30049065,52458075,1960,2
30049068,52458075,1960,3
30049077,52527698,1960,0
30049078,52527698,1960,0
30049082,52527698,1960,1
30049085,52527698,1960,1
30049091,52527698,1960,2
30049098,52458108,1950,1
30049100,52458108,1950,1
30049117,52497440,1960,1
30049120,52497440,1960,2
30049253,52458065,1956,1
30049255,52458065,1956,2
30049270,52399978,1950,0
30049271,52399978,1950,0
30049273,52399978,1950,0
30049284,52443312,2020,1
30049298,52541610,1970,1
30049305,52541610,1970,2
30049311,52584593,1970,2
30049312,52584593,1970,2
30049313,52584593,1970,3
30049319,52457287,1950,1
30049333,52956839,1970,2
30049339,52956839,1970,3
30049340,52956839,1970,3
30049344,52552007,1960,0
30049356,52589936,1956,1
30049358,52589936,1956,1
30049359,52589936,1956,2
30049383,52560864,1950,0
30049388,52560864,1950,1
30049389,52560864,1950,1
30049391,52560864,1950,2
30049421,52550485,1950,1
30049424,52550485,1950,1
30049432,52550485,1950,3
30049433,52550485,1950,3
30049436,52416961,1950,1
30049438,52416961,1950,1
30049440,52416961,1950,1
30049442,52416961,1950,2
30049456,52536408,1960,1
30049462,52536408,1960,3
30049467,52417254,1950,1
30049468,52417254,1950,1
30049471,52417254,1950,1
30049477,52417254,1950,3
30049484,52545386,1957,1
30049490,52545386,1957,3
30049501,53341660,1950,2
30049503,53341660,1950,3
30049508,53435119,1950,1
30049512,53435119,1950,2
30049514,53435119,1950,2
30049516,53435119,1950,3
30049517,53435119,1950,3
30049518,53435119,1950,3
30049521,52528820,1970,1
30049523,52528820,1970,1
30049525,52528820,1970,2
30049532,52528820,1970,3
30049534,53016584,1950,1
30049538,53016584,1950,2
30049540,53016584,1950,2
30049548,52545257,1955,1
30049551,52545257,1955,2
30049556,52545257,1955,3
30049566,52551774,1960,2
30049571,52551774,1960,3
30049574,52413706,1955,1
30049579,52413706,1955,2
30049581,52413706,1955,3
30049583,52413706,1955,3
30049591,52417030,1960,2
30049592,52417030,1960,2
30049593,52417030,1960,2
30049595,52417030,1960,3
30049612,52555401,1950,3
30049613,52555401,1950,3
30049615,52555401,1950,3
30049618,52530821,1950,1
30049633,52551116,1955,2
30049640,52532187,1950,1
30049647,52527964,1970,1
30049651,52527964,1970,2
30049656,53347254,1959,1
30049658,53347254,1959,1
30049665,52558601,1950,1
30049668,52558601,1950,2
30049675,52395880,1950,1
30049677,52395880,1950,2
30049678,52395880,1950,2
30049684,53177122,1960,1
30049701,52552268,1950,1
30049710,52552268,1950,3
30049711,52552268,1950,3
30049729,53100116,1930,0
30049741,52583798,1960,2
30049746,52583798,1960,4
30049749,52551315,1980,1
30049768,53330894,1985,1
30049772,53330894,1985,3
30049775,52551219,1983,1
30049786,52535444,1983,1
30049789,52535444,1983,2
30049793,52535444,1983,3
30049809,53131591,1970,-1
30049817,53131591,1970,1
30049818,53131591,1970,1
30049820,53131591,1970,2
30049826,53131591,1970,3
30049827,53131591,1970,3
30049832,53131591,1970,2
30049837,53131591,1970,3
30049838,53131591,1970,3
30049842,53131591,1970,4
30049844,53131591,1970,2
30049854,53131591,1970,4
30049857,53131591,1970,5
30049868,52562327,1970,1
30049871,52562327,1970,2
30049872,52562327,1970,2
30049887,52411865,1990,4
30049908,52581442,1984,1
30049910,52581442,1984,1
30049913,52581442,1984,2
30049916,52581442,1984,3
30049923,52548809,1960,2
30049976,52584630,1950,1
30049978,52584630,1950,2
30049980,52584630,1950,2
30049990,52589451,1950,2
30049992,52589451,1950,3
30049993,52589451,1950,3
30050018,53011528,1980,3
30050019,53011528,1980,3
30050020,53011528,1980,4
30050082,52550160,1960,1
30050091,52550160,1960,2
30050094,52550160,1960,3
30050100,52550160,1960,4
30050102,52550160,1960,4
30050124,52682837,1960,0
30050135,52682837,1960,2
30050144,52405277,1970,0
30050153,52728673,1984,2
30050163,52740262,1960,1
30050170,52715924,1960,0
30050172,52715924,1960,1
30050174,52715924,1960,1
30050176,52715924,1960,2
30050178,52715924,1960,3
30050179,52715924,1960,3
30050197,53367524,1970,1
30050198,53367524,1970,1
30050202,53367524,1970,2
30050203,53367524,1970,3
30050204,52770013,1940,
30050216,52757744,1938,1
30050219,52757744,1938,3
30050226,52718071,1970,2
30050239,52397440,1972,2
30050244,52722759,1920,2
30050304,52733903,1960,1
30050306,52733903,1960,2
30050314,52757756,1960,2
30050315,52757756,1960,2
30050320,52404520,1975,0
30050322,52404520,1975,0
30050323,52404520,1975,0
30050325,52404520,1975,0
30050328,52404520,1975,2
30050334,52690910,1940,1
30050338,52690910,1940,3
30050344,52686168,1940,1
30050351,52690880,1960,1
30050352,52690880,1960,1
30050354,52690880,1960,2
30050355,52690880,1960,2
30050356,52690880,1960,3
30050377,52657926,1970,1
30050378,52657926,1970,0
30050384,52657926,1970,1
30050387,52657926,1970,2
30050405,52727751,1956,1
30050417,52727751,1956,3
30050437,52681972,1990,0
30050454,52664719,1938,3
30050461,52713052,1980,1
30050478,53365822,1970,1
30050479,53365822,1970,1
30050481,53365822,1970,2
30050483,53365822,1970,3
30050493,52697859,1990,2
30050500,52408285,1930,2
30050506,52408131,1940,0
30050517,53037613,1950,3
30050519,53116119,1970,0
30050521,53116119,1970,1
30050530,52731449,1930,
30050561,52715042,2021,1
30050562,52715042,2021,1
30050564,52715042,2021,2
30050581,53374698,1914,0
30050603,53132232,1990,1
30050613,53132232,1990,6
30050615,53132232,1990,7
30050620,53132232,1990,3
30050624,53132232,1990,5
30050625,53132232,1990,5
30050627,53132232,1990,6
30050632,53132232,1990,-1
30050638,53132232,1990,-1
30050648,52677171,1988,4
30050649,52677171,1988,4
30050651,52677171,1988,5
30050663,52677171,1988,5
30050667,52677171,1988,7
30050669,52677171,1988,-1
30050671,52677171,1988,-1
30050672,52677171,1988,-1
30050680,52456669,1980,2
30050698,52729543,1990,2
30050738,53379007,1999,2
30050754,52711209,1950,2
30050755,52711209,1950,2
30050756,52711209,1950,2
30050764,53371356,1960,1
30050765,53371356,1960,1
30050771,52690450,1948,1
30050772,52690450,1948,2
30050773,52690450,1948,2
30050774,52690450,1948,3
30050775,52690450,1948,3
30050776,52690450,1948,4
30050796,52659675,1970,3
30050807,52773810,1950,2
30050809,52773810,1950,3
30050819,53374093,1966,3
30050820,53374093,1966,
30050829,52674174,1971,2
30050837,52793736,1950,3
30050854,53316677,1960,1
30050858,53316677,1960,2
30050861,53316677,1960,2
30050862,53316677,1960,2
30050864,53316677,1960,3
30050865,53316677,1960,3
30050867,53316677,1960,3
30050868,53316677,1960,3
30050873,52793712,1950,1
30050877,52717714,1960,
30050879,52717714,1960,0
30050886,52717714,1960,1
30050887,52717714,1960,1
30050890,52717714,1960,2
30050891,52717714,1960,2
30050893,52717714,1960,2
30050895,52717714,1960,2
30050911,53374007,1983,4
30050927,52650456,1960,0
30050939,52650456,1960,2
30050943,52650456,1960,2
30050944,52650456,1960,2
30050947,52650456,1960,3
30050950,52650456,1960,3
30050956,52650456,1960,3
30050970,52407000,1970,3
30050972,52407000,1970,4
30050973,52407000,1970,4
30050974,52407000,1970,1
30050978,52407000,1970,3
30050979,52407000,1970,3
30050989,52407000,1970,2
30051004,52681847,2014,3
30051007,52649615,1940,-1
30051008,52649615,1940,1
30051009,52649615,1940,1
30051010,52649615,1940,2
30051013,52649615,1940,3
30051022,52685270,1960,1
30051027,52685270,1960,2
30051028,52685270,1960,3
30051031,52719144,1960,1
30051033,52719144,1960,1
30051034,52719144,1960,1
30051035,52719144,1960,1
