dealId,AssetId,date,area,rescode,pricePerMeter2009
9365199570,91619594,09/05/2004 00:00,136,1,17191.77223
9366004530,91600718,10/05/2004 00:00,94,1,17411.24166
9367236270,91617542,11/05/2004 00:00,30,1,13205.828
9365042790,91609562,12/05/2004 00:00,94,1,15649.38983
9365032620,91605277,13/05/2004 00:00,94.56,1,30976.05699
9365156460,91627249,14/05/2004 00:00,113,1,19541.48348
9366014160,91601209,16/05/2004 00:00,86.7,1,19701.24661
9366191640,91630736,16/05/2004 00:00,90.71,1,21801.64112
9366345270,91602262,16/05/2004 00:00,84,1,21262.31089
9366772860,91611723,17/05/2004 00:00,43.5,1,21574.24699
9366908130,91600617,17/05/2004 00:00,82.5,1,19680.8167
9366909570,91600616,17/05/2004 00:00,108,1,19243.46521
9366586560,91615042,17/05/2004 00:00,168,1,18111.62301
9366643800,91617542,19/05/2004 00:00,70,1,17535.60768
9366543630,91612306,23/05/2004 00:00,180,1,17788.17816
9366235290,91605412,26/05/2004 00:00,128.1,1,7047.299468
9366035490,91622148,30/05/2004 00:00,82,1,15325.83598
9368859510,91602262,30/05/2004 00:00,84,1,21455.60463
9367317180,91600665,31/05/2004 00:00,117.2,1,19395.3441
9366358590,91621570,31/05/2004 00:00,180,1,16435.12201
9366680880,91645296,02/06/2004 00:00,88.3,1,19226.08665
9365917500,91601548,03/06/2004 00:00,76,1,18041.96988
9366169410,91626767,03/06/2004 00:00,60,1,26716.43444
9366731460,91620345,04/06/2004 00:00,220,1,28358.69629
9366451470,91606169,04/06/2004 00:00,34,1,15267.44846
9365965830,91647310,07/06/2004 00:00,80,1,15425.88424
9366460380,91604755,10/06/2004 00:00,90,1,10701.08372
9366514560,91608606,13/06/2004 00:00,180,1,16414.37418
9366871590,91624494,14/06/2004 00:00,200,1,15670.73955
9367826580,91612427,18/06/2004 00:00,64,1,18262.12487
9367856190,91630706,20/06/2004 00:00,84,1,20987.59761
9367513200,91627813,21/06/2004 00:00,103.41,1,17427.08682
9366760980,91647353,23/06/2004 00:00,64,1,15558.5142
9369502200,91642258,24/06/2004 00:00,180,3,4570.632369
