dealId,AssetId,date,area,rescode,pricePerMeter2009
10368346140,50187507,42221,168,1,12437
9544306320,50111029,38817,173,1,4736
10089980550,50187536,41086,192,1,8309
10280909250,50187536,41996,181,1,10569
10083785040,50185902,40972,517,1,2156
10280255670,50185902,41985,140,1,11916
9914723910,50187439,40408,180,1,9666
10543976190,50186057,42183,111,1,9821
9820870380,50187079,40030,513,1,1110
10260556380,50187079,41599,513,1,1589
10374769440,50187079,42327,513,1,1783
10279996650,50187405,41977,158,1,11207
10211712750,50187085,41591,611,1,1356
9998140050,50186059,40665,180,1,7050
9996087690,50185885,40620,49,1,15512
10093257090,50187471,41131,211,1,7605
10460043360,50187471,42643,230,1,10392
10462747500,50110985,42697,90,1,17079
9820894140,50187107,40030,487,1,1146
10099480050,50187107,41220,487,1,1516
10463813910,50185883,42704,100,1,12205
10203188850,50187245,41444,189,1,10705
9641070180,50187479,39323,174,1,6860
10092625200,50187479,41123,178,1,9634
10351668690,50187479,42016,177,1,11320
9909767610,50187513,40325,176,1,9312
9192177720,50122068,37547,100,#N/A,9344
9990379260,50187404,40526,460,1,1581
10443824100,50185870,42411,84,1,14838
9921357180,50187240,40515,180,1,10232
10373773050,50122107,42298,290,1,6598
9820877130,50187086,40030,571,1,1034
9820869660,50187077,40030,513,1,1102
10002289050,50187077,40731,513,1,1529
10444132350,50185871,42411,506,1,1397
9820894770,50187106,40030,494,1,1085
9914328810,50187106,40381,494,1,1262
10095356340,50201093,41137,100,1,11921
9812705040,50110989,39840,150,1,4788
10271391840,,41838,150,1,14464
9905839920,50187109,40276,486,1,1132
10088250570,50187109,41032,486,1,1618
10441935900,50187504,42375,226,1,10100
9817141500,50110983,39981,127,1,8990
10203516270,50110983,41445,160,1,8383
10271329470,50185876,41595,238,1,1713
9820868940,50187076,40030,513,1,1164
10008540810,50187076,40883,513,1,1369
10448728470,50187076,42472,253,1,10197
9275845680,50110920,37774,80,#N/A,9245
9633181230,50110920,39136,80,1,9204
9193020480,50186053,37510,58,#N/A,1579
9641260260,50186053,39341,70,1,5647
10532439900,50186053,42541,478,1,2529
9634823010,50185886,39170,124,1,6831
10463101740,50185886,42690,235,1,8747
9820891800,50187110,40030,492,1,1111
10084779270,50187110,40961,492,1,1427
9916156800,4124601,40414,158,1,9482
9922811850,4124622,40531,158,1,8780
9990752670,4124619,40546,158,1,9457
9994093200,,40596,158,1,9339
9995448510,4124605,40615,158,1,8719
9997961760,,40650,158,1,9984
10006091460,4124621,40827,181,1,8993
10080250110,4124611,40902,181,1,8691
10080996930,4124616,40906,158,1,9186
10081002870,4124620,40911,181,1,8795
10081711890,4124613,40927,158,1,9660
10082189520,4124618,40939,181,1,8743
10084578930,,40983,181,1,8607
10085783940,4124624,41002,181,1,8635
10085785380,,41018,181,1,8533
10086598530,4124607,41023,158,1,9775
10087462800,,41044,181,1,8686
10088276580,4124603,41058,181,1,9018
10088711730,4124608,41067,181,1,8711
10092992850,,41128,181,1,8663
10093388580,,41137,158,1,9866
10097245980,,41193,158,1,10176
10099913580,4124617,41243,181,1,9129
10356678450,,42065,170,1,10969
10360459800,,42132,230,1,8371
9903171870,50185882,40230,200,1,6792
10443363750,50185882,42408,120,1,15157
9181208700,50110907,37258,87,#N/A,7074
9912357360,50122110,40380,220,1,6180
9815344740,50122111,39947,300,1,4200
10271010240,,41816,255,1,9936
9361103850,80324509,38004,280,1,2715
9451044450,50185877,38359,40,1,4168
10279917900,50185877,41973,140,1,7124
10270713150,50187474,41820,180,1,11110
9368433990,,38202,82,1,5432
9820897110,50187103,40030,488,1,1186
10364437620,50187103,42170,220,1,10943
9820878570,50187089,40030,539,1,1059
9996914880,50187089,40639,539,1,1384
9460569240,50186051,38645,97,1,5733
10277064720,50186051,41911,105,1,11150
9722298330,50110924,39463,200,1,4979
9632988090,50187520,39135,160,1,6670
10374771600,50187520,42327,160,1,12094
10377636840,50187074,42367,270,1,8480
10089359910,50110980,41057,82,1,14662
9820897830,50187102,40030,488,1,1213
9825848910,50187102,40134,488,1,1063
10095823350,50187102,41166,181,1,10259
9642991860,,39363,1,1,665476
10269431010,50187269,41784,264,1,8422
9901050570,50187090,40091,459,1,1180
10354868100,50187090,42033,180,1,12198
10098508140,50185874,41186,130,1,9894
10264416030,50185874,41662,80,1,10695
10441640430,50185874,42380,535,1,2202
10458807840,50173792,42627,161,1,11376
9820890360,50187112,40030,488,1,1186
10280316690,50187112,41963,240,1,10124
10085830830,50187101,40995,486,1,1535
10266076350,50187101,41732,268,1,9491
9012754080,50173790,36837,413,1,1910
10002972870,50110978,40555,54,1,18388
9912356640,50187073,40336,582,1,1039
10538531730,50189356,42834,157,1,10798
9820880910,50187092,40030,549,1,1046
9911855610,50187092,40329,549,1,1069
10353576330,50187092,42043,200,1,12669
8822762550,50110931,35832,90,1,8811
9276724080,50110931,37755,90,#N/A,7411
10085472090,50186036,40986,90,1,9639
10099360440,50186036,41221,90,1,12308
9365949450,50186048,38097,90,1,3301
10005971850,50186048,40801,92,1,10178
9274380660,50110926,37724,80,#N/A,6222
9820899270,50187100,40030,480,1,1120
10007946180,50187100,40855,480,1,1370
9824319990,,40085,159,1,7696
10441620270,,42384,168,1,9971
9903779370,50199837,40234,417,1,1201
10530918630,50199837,42733,120,1,18353
9273033000,,37620,50,#N/A,8171
10271154420,50186035,41779,100,1,14884
10262935620,50185840,41674,90,1,10820
10366943400,50110896,42177,189,1,6489
9103514310,50173811,37215,133,#N/A,6426
9723928860,50173811,39503,140,1,5990
10264413060,50173811,41701,200,1,6752
10352746800,50173811,42033,157,1,10169
9902826720,50185848,40214,60,1,10742
10441057500,50185848,42376,57,1,20185
