statID,average_Csvalue,X,Y,settlement,civil_labour_force.LaborForceY_pcnt,jobs.industrialJobs,jobs.commercialJobs,jobs.publicJobs,jobs.homeJobs,intraSAProb,intraYeshuvProb,interYeshuvProb,inOutRatio,housingValue.avgPricePerM2009
69000056,,192767,675890.2,6900,71.7,24.262,104.21044,169.341597,25.855233,2.58E-05,7.75E-05,0.028301887,0.888888889,11405.31324
70000011,,190069.5,652458.6,,,3808.703172,9401.247289,914.802594,0,,,,,
70000014,,190427.1,651035.2,7000,46.5,88.025538,661.692615,478.592529,30.405271,7.13E-06,4.99E-05,0.020833333,0.625,5012.950967
70000024,,189968.2,650025.6,7000,67.8,96.052942,771.120236,623.760767,19.729427,2.65E-05,9.72E-05,0.048387097,0.4,6776.068168
70000025,,189681.7,649421.8,7000,68,4319.689502,6013.29538,461.936345,19.209896,6.11E-05,7.85E-05,0.057324841,0.388888889,7184.199595
70000032,,189324.3,650122.2,7000,68.4,18.607535,17.606267,406.972466,18.165742,2.38E-05,8.34E-05,0.041304348,0.578947368,7534.850556
70000053,,188657.6,651811.4,7000,71.2,27.486958,60.431941,81.124148,0,8.18E-05,0.000106318,0.041791045,0.928571429,7676.916651
70000054,,188475.7,652105.4,7000,68.5,0,32.423042,73.708351,0,4.89E-05,7.34E-05,0.049107143,0.818181818,8467.871546
71000111,,160596,622167.6,,,0,0,2.76414,0,7.65E-05,0.000107969,0.024630542,3.533333333,7777.410387
71000121,,158039.3,620808.8,7100,10.6,57.203441,361.809471,96.048998,0,0.000157197,0.000291938,0.073770492,1.888888889,10410.31937
71000123,,159336.7,620596.8,7100,55.5,130.235523,605.117984,1039.00714,0,2.65E-05,0.000153679,0.023210832,1.083333333,8720.474356
71000124,,159003.2,620041.8,7100,49.4,314.624598,219.730517,372.648927,0,3.49E-05,0.000167738,0.020408163,1,7962.69639
71000126,,158153.1,619690.6,7100,71.8,26.485249,158.973016,517.685426,11.285427,4.81E-05,0.000164796,0.032581454,1.538461538,6253.127903
71000211,,160091.4,619136.8,7100,67.5,10.031528,81.833939,116.701922,15.67249,2.37E-05,0.000201625,0.019480519,1.555555556,6587.241319
71000212,,160064.2,619531.3,7100,69.7,57.809075,141.941012,147.427167,18.385353,3.59E-05,0.000203386,0.020378457,1.428571429,6960.15966
71000224,,162108.8,619579.6,,,2180.302895,3232.058408,374.38304,0,,,,,
71000312,,159574.5,618060.9,,,0,0,0,0,,,,,
71000315,,158622.6,618446.4,7100,29.8,101.186387,95.332162,241.948555,26.600042,6.75E-05,0.000202443,0.019704433,1.25,6363.104945
71000316,,158862.5,618848.9,7100,49.4,46.421991,237.751281,973.642839,0,7.39E-05,0.000208165,0.029411765,1.166666667,6065.392843
71000322,,157940.9,618480.9,7100,49,10.056236,23.318958,352.231334,0,5.94E-05,0.000222742,0.01897019,2,5203.704775
71000324,,157712.7,616105.4,,,3685.712827,552.880116,208.397521,0,,,,,
72000002,,182340.2,648283.9,7200,79.4,13.869687,60.05194,167.5939,53.35169,7.78E-05,6.23E-05,0.018939394,2.7,11949.72058
72000004,,180843.3,649013.1,7200,68.6,120.300197,961.400965,862.800893,53.082497,5.46E-05,0.000103043,0.057522124,0.653846154,10152.10365
72000008,,181593.5,648244.1,7200,66.6,73.766434,248.637748,733.528313,14.049418,4.55E-05,7.28E-05,0.033222591,1.45,11495.23736
72000010,,181700.1,646980.1,,,1317.510023,1838.631468,85.705383,0,,,,,
72000011,,180454.3,646755.1,7200,64.7,10.403,103.729083,249.248299,0,9.99E-05,3.16E-05,0.019193858,2.4,13341.46342
73000011,,229049.6,734675.3,7300,53.1,54.017499,488.237602,452.502344,0,1.00E-05,2.44E-05,0.022222222,0.4,4616.053733
73000032,,228150.8,735626.6,7300,41.3,195.788499,269.926515,533.391944,0,6.99E-06,1.05E-05,0.020408163,0.5,5474.164209
73000044,,227258.6,732125,7300,45.7,0,0,40.495826,0,1.00E-05,1.00E-05,0.025906736,0.4,
74000111,,188362.9,692580.6,7400,73.2,5.604073,58.167159,45.175866,5.19635,3.70E-05,3.70E-05,0.040540541,1,10272.31199
74000114,,188896.9,690478.5,7400,78.2,93.712119,322.056662,642.548448,47.564048,6.75E-05,9.11E-05,0.027093596,0.772727273,8912.826468
74000122,,187966.4,689106.4,,,8.665135,93.740663,0,0,4.09E-05,8.18E-05,0.029850746,1,10171.27801
74000222,,187141.8,695190.2,7400,57.7,226.319738,270.22496,247.402158,0,1.25E-05,8.72E-05,0.040909091,0.888888889,12379.92447
74000232,,186739.5,693695.1,7400,52.7,31.865642,14.952149,188.637543,0,2.96E-05,0.000177712,0.027027027,1.1,10880.53351
74000233,,186766.7,693370.6,7400,48.1,32.818192,87.604651,265.578856,15.370814,3.50E-05,0.000210075,0.022364217,1.285714286,10945.65779
74000242,,187279.4,693659.2,7400,57.2,16.096461,50.209491,209.752946,17.029083,1.98E-05,0.000128579,0.02166065,0.5,10065.94458
74000311,,187048.1,692832.3,7400,55.4,578.185259,2125.460963,912.060276,40.266342,5.69E-05,0.000284401,0.027681661,1.375,8842.307065
74000312,,186599.9,692687.6,7400,57.6,224.555209,2454.787151,2113.353338,70.154864,3.86E-05,0.000321564,0.037558685,1.75,9950.041155
74000313,,186738.2,693008.3,7400,57.2,137.292594,1600.099983,794.072258,20.20509,2.96E-05,0.000275944,0.032374101,1.444444444,10330.12305
74000322,,186267,693297.9,7400,39.4,68.472497,982.070205,463.019586,14.881435,6.85E-05,0.000205479,0.041666667,1.3,14373.97481
74000323,,186032.8,692236.3,7400,43.6,44.801829,183.738166,56.153709,36.7729,3.42E-05,0.000222603,0.025,1.375,12459.21783
74000324,,186305.9,692664.8,7400,42.8,60.926397,296.792916,417.864837,68.385823,2.74E-05,0.000273973,0.035,1,11578.85507
74000331,,186554.9,692428.1,7400,63.7,0,43.673823,129.362728,0,2.33E-05,0.00029146,0.029787234,1.571428571,10546.74134
74000332,,186903.7,692319.6,7400,55.1,49.089112,46.376847,88.29329,10.450566,2.36E-05,0.000259802,0.025862069,0.5,10433.28163
74000333,,186825.2,692088.1,7400,61.8,0,74.257629,156.495682,9.604072,3.22E-05,0.000177276,0.026470588,0.777777778,10434.34492
74000334,,186464.7,692163.8,7400,56.6,0,12.319264,77.800462,12.877624,3.68E-05,0.000220649,0.023489933,1.285714286,10890.4582
74000342,,186441,691815.8,7400,64.4,9.19802,168.17183,141.622799,11.369806,2.72E-05,0.000199583,0.026490066,0.625,10366.86196
74000343,,186738.2,691791.4,7400,56.4,8.38848,58.57574,71.776578,14.443308,3.96E-05,0.000237377,0.02166065,0.666666667,9830.50568
74000353,,186641.8,691465.1,7400,66.1,36.862286,39.730312,14.609534,6.732274,1.00E-05,0.00013837,0.02020202,0.5,10130.99096
74000354,,186166.8,691523.4,7400,61,75.541005,67.697214,60.204196,0,2.73E-05,0.000204457,0.029850746,0.833333333,12551.8956
74000355,,185935.8,690621,7400,50.1,30.771654,5,13.78979,0,7.21E-05,0.000120163,0.026315789,2,15934.19815
74000413,,185638.6,689284.4,7400,67.6,38.423627,49.50548,80.187556,0,4.67E-05,0.000155666,0.025568182,1.777777778,10073.54214
74000414,,186211.8,688429.8,,,0,0,0,0,1.00E-05,5.17E-05,0.009433962,22,11006.84737
74000422,,186187.9,689244.3,7400,52.4,0,133.640121,383.109463,13.648066,4.47E-05,0.000178921,0.02244898,1.454545455,8384.646068
74000522,,186209.7,687944.4,7400,56.3,27.187883,110.459868,305.24893,0,1.62E-05,0.000145903,0.020710059,1.142857143,7702.014439
74000532,,186017.8,686823,7400,72.3,25.528453,101.9941,130.153666,11.100317,3.43E-05,9.61E-05,0.022556391,0.888888889,11129.27742
74000534,,185419,686439.8,7400,63.6,86.164611,290.448496,456.506743,28.62374,2.98E-05,7.94E-05,0.028985507,0.5,11697.35177
75000002,,228362.5,752633.2,7500,48.8,0,0,0,0,,,,,
75000005,,228099.2,752199.1,7500,30.9,0,140.426293,84.629149,0,,,,,
75000006,,227881.7,751760.3,7500,43.2,0,0,248.334595,0,,,,,3260.34276
75000007,,228848.7,751609.7,7500,46.9,0,203.789,171.887693,0,,,,,
76000011,,209129.5,760158.8,7600,61.6,68.517672,202.283354,885.565411,0,3.65E-05,0.000146119,0.044444444,0.5,6954.732121
76000013,,209210.9,758843.1,7600,66.5,13.295806,127.869623,164.677777,19.816392,5.65E-05,0.000136516,0.029209622,1,6035.725539
76000014,,208556.3,759027,7600,58.1,38.810208,120.159887,305.315445,0,5.81E-05,9.96E-05,0.027272727,1,6595.119208
76000015,,208365.2,759878.9,7600,76.6,0,16.054053,74.291455,0,1.52E-05,0.000106545,0.027777778,0.6,6247.501194
76000021,,207707.5,760172.4,7600,46.3,82.392541,93.279118,208.797218,9.539115,8.39E-05,0.000195695,0.034013605,0.9,5107.24868
76000022,,207840.3,761008.1,7600,71,4.550708,4.044043,40.485251,0,3.91E-05,6.52E-05,0.019047619,1,7338.381912
76000023,,207499.5,760345,7600,47.3,50.494268,31.320529,366.63307,0,3.88E-05,0.000162987,0.039660057,0.5,4937.375724
76000026,,207792.3,759400.1,7600,47.5,24.138,13.016527,129.554342,0,6.27E-05,0.000219596,0.045801527,0.333333333,4869.822757
76000034,,207692.8,758766.5,7600,61.9,2924.295851,1712.091819,173.706375,0,1.00E-05,0.000354553,0.035294118,0.333333333,5441.604503
77000012,,231106.5,724721.6,7700,61.2,0,0,0,0,1.32E-05,0.000118546,0.019230769,1.25,4796.053672
77000014,,231608.2,726545.6,,,667.770618,465.37721,64.318131,0,1.00E-05,1.00E-05,1.00E-05,0.1,
77000016,,230330.1,726616,7700,53,146.186055,104.075938,95.75527,17.70981,4.83E-05,0.000103516,0.025188917,1,4824.041046
77000018,,229102,724357.6,,,0,0,0,0,1.00E-05,1.00E-05,1.00E-05,6.5,6515.251463
77000022,,228072.7,723288.3,,,1470.985703,2611.134935,427.805907,0,1.00E-05,1.00E-05,1.00E-05,0.1,
77000026,,226526.6,723888.8,7700,61,24.249243,147.028548,255.646675,0,4.22E-05,0.000102589,0.030837004,0.857142857,6065.601124
78000001,,199419.9,710013.1,,,0,0,0,0,9.16E-05,3.67E-05,0.030100334,4,10577.0403
78000002,,200076.2,708716.4,7800,70.7,43.941955,233.685093,153.434474,16.263879,2.07E-05,8.95E-05,0.040201005,1.0625,7997.844993
78000005,,197535.2,708160.3,7800,69.6,93.653576,150.794878,630.542775,25.505494,3.35E-05,0.00010054,0.036697248,1.416666667,7876.838782
78000006,,198051.3,708394.9,7800,66.9,77.608899,233.018527,360.07786,30.601146,2.89E-05,0.000106116,0.035211268,2,6657.123326
78000007,,197646.6,709240.9,7800,62.2,453.616758,664.320325,1264.556809,49.523479,7.72E-06,3.09E-05,0.01971831,1.142857143,7074.509374
78000008,,196286.9,709094.8,7800,62.2,22.270015,133.331927,220.662035,0,4.42E-05,8.29E-05,0.040322581,0.8,5863.052496
78000010,,195915.8,708264,7800,74.2,7.862,108.493374,45.342341,0,4.60E-05,0.000101131,0.040268456,1.583333333,6596.028641
79000114,,188991.8,666891.1,7900,64.3,245.382607,375.331255,450.98803,34.250689,1.47E-05,0.000146509,0.032085561,0.833333333,10174.8939
79000122,,188339.4,667821.3,7900,82.6,136.558472,573.584025,568.783868,118.302564,1.63E-05,0.000163079,0.027777778,1.357142857,11672.61834
79000123,,188112,667775.9,7900,80.9,118.615271,138.474562,212.774234,34.96793,2.23E-05,0.000156343,0.024456522,1.777777778,11576.42448
79000126,,186110.5,666928.9,,,3215.734851,13810.81297,473.189589,0,1.00E-05,1.00E-05,1.00E-05,0.1,
79000127,,186007.9,666280.8,7900,69.6,815.404295,2352.795646,222.640304,8.147662,7.44E-05,7.44E-05,0.031674208,1.142857143,12107.85618
79000128,,186694,666291.6,,,3765.858617,16595.86934,536.265122,0,1.00E-05,1.00E-05,1.00E-05,70,14286.78991
79000132,,187574.5,665832.5,7900,69.8,380.013857,613.068835,4769.177651,30.370772,3.30E-05,0.000165044,0.048192771,0.5,11430.43147
79000133,,187871.5,666187.9,7900,74,16.859776,184.054476,666.466607,8.993097,3.70E-05,0.000259163,0.031531532,1.714285714,10796.72147
79000134,,187776.3,665614.1,7900,74.1,9.725685,22.509664,330.946637,13.604859,1.00E-05,0.000146296,0.024271845,0.8,11136.96389
79000141,,188496.9,665704.1,7900,75.9,0,45.6984,13.26992,25.015806,1.78E-05,0.000231276,0.025974026,1.5,11344.19453
79000142,,188512,665904.2,7900,67.4,0,26.308961,77.195544,0,4.25E-05,0.000148667,0.031007752,0.75,10272.20152
79000143,,188139.5,666092.9,7900,70.1,63.311815,198.02695,362.824928,0,2.89E-05,0.000183292,0.028169014,1.375,11382.12635
79000146,,188743.2,666506.7,7900,68.1,72.253961,69.689598,28.065652,17.939137,1.00E-05,0.000194307,0.028368794,1.5,10598.59559
79000212,,188280.1,664607.3,7900,77,0,82.379436,16.881118,69.807665,1.97E-05,9.36E-05,0.01618705,1.444444444,12917.44596
79000221,,188772.1,664780.2,7900,68.2,41.165877,79.507523,463.27951,53.066093,2.58E-05,0.000120617,0.025157233,1.125,11910.38181
79000222,,189347.1,664577.8,7900,68.1,13.915771,58.831609,56.651014,24.217429,4.20E-05,0.00017845,0.034482759,0.777777778,10848.86647
79000223,,188528.1,665160,7900,67.6,17.326504,229.639896,181.605266,44.139526,1.66E-05,0.000140711,0.03021148,1.1,12008.58571
79000233,,189653.9,665236.7,7900,65.7,39.136477,79.966388,84.769783,0,2.66E-05,0.000168462,0.029126214,0.777777778,11510.35711
79000234,,189553.5,665616.1,7900,53.9,57.974223,109.010378,286.308993,13.587009,1.73E-05,0.00019941,0.025316456,1.625,11279.04272
79000235,,189264.1,665636.6,7900,58.6,38.901339,138.162971,348.307061,48.585771,2.17E-05,0.000195695,0.035714286,1,11667.6532
79000311,,189349,666027.3,7900,60.9,503.426217,4127.907911,3703.398616,89.268911,4.83E-05,0.000241741,0.045098039,1.130434783,10999.53594
79000312,,189108,666531.9,7900,61.7,170.15287,1681.529148,528.094929,58.536272,4.02E-05,0.000224003,0.037735849,1.222222222,10641.20201
79000322,,189739.2,666233.3,7900,61.3,0,31.944607,108.007484,0,3.42E-05,0.000319635,0.0375,1.222222222,11356.67378
79000412,,189839.8,664622.4,7900,53.3,0,13.378322,82.76736,0,2.06E-05,0.000195695,0.033834586,1.111111111,10070.24507
79000414,,190094.7,664548.8,7900,63.2,17.277064,31.205394,894.786075,14.476258,2.11E-05,0.000147524,0.023076923,0.777777778,9668.496041
79000421,,190784.2,664542.9,7900,64.4,31.867045,88.081494,272.772602,0,2.54E-05,0.000118383,0.037037037,0.75,11686.19509
79000422,,190737.2,665220.7,7900,61.1,79.990417,396.245374,322.981766,42.275024,5.07E-05,0.000121766,0.025925926,0.714285714,10100.56769
79000434,,190561.5,666875.4,7900,67.4,21.836926,46.42044,298.780474,23.717632,1.00E-05,8.62E-05,0.044025157,0.714285714,10330.21631
79000512,,190573.5,667279.8,7900,67.8,26.619646,94.46491,104.970856,16.811348,4.40E-05,0.000123332,0.035369775,1,10166.61113
79000514,,191099.7,666179.3,7900,52.6,0,25.266565,94.690459,0,1.00E-05,7.12E-05,0.025974026,1,18189.64327
79000521,,191449.9,664867.6,7900,76.1,0,67.008595,104.508631,9.848269,7.13E-05,0.000184233,0.036876356,1.411764706,11010.44927
79000522,,191304.6,664393.8,7900,81.2,4.233623,61.870541,159.10018,12.567943,2.67E-05,0.000192261,0.021442495,2.090909091,10998.97845
79000523,,191966.1,664019.6,7900,61.2,0,84.577815,62.778028,0,9.54E-05,5.83E-05,0.021276596,2.909090909,9754.417792
80000001,,247818.7,764367.4,8000,52.2,38.29143,391.821577,222.348933,0,7.23E-05,9.64E-05,0.046920821,0.6875,6029.698427
80000002,,247511.3,763665.6,8000,47.6,66.106651,95.176824,564.02057,18.189939,0.000152773,6.11E-05,0.079925651,0.302325581,4506.752708
80000003,,246865.4,763715.3,8000,41.1,42.909006,158.855485,525.462958,0,1.00E-05,8.30E-05,0.03030303,1.5,
80000006,,246142.5,763158.9,8000,32.8,312.880699,46.152,134.090142,0,0.000168992,6.66E-05,0.093457944,0.46,4077.033761
80000009,,248052.8,761860.9,,,0,0,0,0,,,,,
80000010,,249876.1,761914.4,,,0,71.755286,89.168509,0,6.04E-05,2.01E-05,0.058823529,0.5,
82000012,,208703.7,750088.6,8200,65.6,0,7.458685,105.821262,0,2.98E-05,5.96E-05,0.057065217,1.333333333,6019.149076
82000014,,207952.3,749654.9,8200,53,143.477749,511.998005,468.350955,45.429782,1.51E-05,0.000150534,0.041208791,0.866666667,6913.90256
82000021,,207574.6,749625.5,8200,63.1,33.480629,13.337598,95.433024,18.215896,2.46E-05,8.62E-05,0.035955056,1.5625,7233.428135
82000022,,207774.8,749151.6,8200,55.6,27.720926,144.799627,254.319328,36.723109,2.60E-05,6.24E-05,0.041745731,0.818181818,7312.880596
82000023,,207267.2,748953.4,8200,55.3,17.408131,91.045713,125.887753,0,2.63E-05,6.59E-05,0.052884615,1.090909091,7648.643665
82000031,,207078.5,748548.9,8200,66.5,0,142.870134,175.638811,13.783304,2.84E-05,5.68E-05,0.07253886,0.5,8005.918783
82000033,,207869.8,748684.8,8200,58.8,40.23137,84.893012,79.853863,23.21827,2.56E-05,8.53E-05,0.059190031,0.789473684,7457.176795
82000034,,207538.1,748018.2,8200,57.4,102.627254,952.851018,608.931771,12.336714,4.14E-05,8.28E-05,0.062972292,1.08,8131.354878
83000114,,182517.1,653181.3,8300,65,102.072985,88.161106,284.903828,14.43898,2.32E-05,0.000156722,0.042372881,0.9,9138.371662
83000121,,181747.9,652487.3,8300,59.9,304.822363,1622.390321,2708.248047,38.190346,2.02E-05,0.000195214,0.031941032,1.076923077,10771.82049
83000122,,182078.5,652432.4,8300,68.1,32.413843,274.677228,170.632827,9.768005,2.52E-05,0.000168081,0.042944785,0.785714286,10125.3603
83000123,,182533.5,652685.1,8300,67.9,9.845969,14.899122,120.979026,13.339927,1.90E-05,0.00017064,0.031141869,1,9860.309522
83000126,,183306.8,652432.8,8300,69.5,30.0828,138.363699,269.164354,26.812019,3.48E-05,8.51E-05,0.024011299,1.411764706,9747.656348
83000211,,183375.4,651665,8300,68,104.909151,229.203058,230.084103,12.268698,6.45E-06,8.38E-05,0.025882353,1.272727273,9530.622071
83000212,,183735.4,651080.1,8300,68,153.962971,168.414322,539.997605,0,2.34E-05,6.56E-05,0.025641026,1.266666667,10586.96562
83000214,,182358.5,650905.1,8300,80.6,12.245197,52.750079,184.760352,24.904328,2.10E-05,9.97E-05,0.036398467,0.578947368,11563.96352
83000221,,182512.3,652067.4,8300,78,17.398877,14.570169,175.603975,12.696494,1.59E-05,0.000106191,0.023255814,0.75,10336.02214
83000222,,182130.4,651982.6,8300,62.6,51.930696,223.266595,305.817743,21.88715,1.91E-05,0.000181376,0.041811847,0.666666667,10678.03369
83000313,,181574.4,653262.3,8300,65.7,100.195072,286.426235,232.619749,0,3.21E-05,0.000149829,0.03125,0.9375,11324.30708
83000314,,181317.8,652896.4,8300,68.1,0,63.019986,145.472834,0,1.35E-05,0.00017545,0.027093596,1.181818182,11344.20539
83000315,,181368.5,652335.4,8300,65.4,259.148941,2629.298251,1626.872238,77.597998,4.89E-05,0.000228311,0.035714286,1.5,12340.31995
83000412,,180568.1,652789,8300,68.9,65.348221,362.922221,808.641696,30.097005,3.04E-05,0.000131669,0.033271719,0.777777778,11692.40093
83000421,,180836.8,652319.3,8300,63.7,0,356.950223,220.975914,11.160951,2.67E-05,0.000173739,0.034146341,1.214285714,11040.36371
83000422,,181025.6,652090.9,8300,68.6,17.190744,182.680824,517.125274,33.844566,3.12E-05,0.000187332,0.045584046,0.8125,11391.26905
83000426,,181059.6,651693.3,8300,75.6,0,55.053006,366.016847,29.84311,3.65E-05,0.00017656,0.028888889,1.307692308,11419.97345
83000514,,179498.5,655076.4,8300,72.3,99.889587,19.643668,97.869565,37.162593,1.35E-05,0.000121466,0.039408867,0.6875,10023.10932
83000522,,179593.2,653336.6,8300,67.4,42.485236,68.950016,348.775361,22.791434,2.92E-05,0.000134358,0.031982942,1.066666667,11157.32551
83000532,,179216,652616.6,8300,74.1,65.358408,33.276169,116.489336,0,1.21E-05,0.000169718,0.022123894,1,12293.40689
83000534,,178643.6,652361.2,8300,79.3,0,91.909806,25.565056,0,1.29E-05,0.000111476,0.020344288,0.923076923,13450.76165
83000612,,177700.3,653108.9,8300,66.9,0,164.945627,81.34759,23.0262,1.77E-05,7.98E-05,0.019417476,0.833333333,13992.52485
83000614,,177667.4,654345.6,8300,73.7,8.819,75.258393,145.776317,9.967991,3.33E-05,7.21E-05,0.032388664,1.4375,11638.55799
83000617,,178590,653901.8,8300,71.3,19.663953,278.540745,144.282501,32.484662,3.27E-05,0.000130685,0.023850085,1,12964.72942
83000621,,178142.3,655390.6,,,6734.378811,21737.18415,1742.44009,11.444409,1.00E-05,1.00E-05,1.00E-05,0.1,11018.90891
83000622,,176742.7,655628.4,,,2340.524419,1462.755136,56.774039,13.306886,,,,,10122.63911
83000623,,176098.9,656028.3,8300,61.2,51.086279,32.041195,229.293896,0,1.12E-05,0.000111826,0.040816327,1.5,10420.72326
84000111,,181931.4,646745.8,,,3953.493906,8224.395567,858.118762,27.755312,,,,,
84000112,,183279.7,646065,8400,85.1,41.003228,73.324128,11.409725,32.695671,7.69E-05,0.000115357,0.024561404,1.857142857,12720.70537
84000114,,182366,645667.3,8400,67.8,23.015,198.267936,114.736257,45.257018,4.98E-05,0.000156556,0.031168831,1.083333333,10235.58483
84000122,,182813.3,645412.8,8400,63.6,0,125.946292,579.546399,84.683869,3.93E-05,0.000163859,0.028708134,1.083333333,10040.24367
84000213,,183354,643923.1,8400,71.8,14.537011,145.784941,259.411314,38.143349,3.61E-05,0.000156556,0.026373626,1.166666667,9822.013464
84000214,,183898.8,643996.9,8400,63.9,10.635409,139.564745,185.797389,23.431097,3.27E-05,0.000130853,0.029850746,0.9,9802.065072
84000221,,183993.2,643587.1,8400,67.3,29.250922,33.618274,41.029256,12.10684,1.93E-05,5.79E-05,0.028169014,1,9809.850356
84000222,,183304.9,643359.8,8400,61,451.302365,486.299505,506.638189,34.630525,8.01E-05,0.000122105,0.026462396,1.315789474,8395.543941
84000312,,182555.5,642994.3,8400,74.1,26.47305,160.234675,86.585356,17.436091,4.80E-05,0.000101274,0.025291829,1.153846154,9635.681286
84000313,,182306.3,643366.7,8400,62.6,0,9.329879,50.281876,0,2.21E-05,0.00012152,0.024193548,2,7505.830389
84000322,,181666,643642,8400,70.1,10.459042,137.499346,272.464093,0,3.27E-05,0.000136169,0.027833002,1.214285714,8617.064287
84000411,,182066.5,644340.3,8400,60.4,30.506828,653.429528,249.269235,0,2.34E-05,0.000148304,0.034188034,0.916666667,9775.264557
84000413,,181830.1,645034.8,8400,62.4,48.391858,1043.844803,465.691282,103.235422,4.11E-05,0.000152533,0.029978587,1.357142857,10120.26828
84000414,,181696.7,645255.6,8400,70.1,587.197085,653.105819,210.285385,52.516322,4.06E-05,0.000155589,0.032098765,1.307692308,10044.70925
84000421,,181414.2,645406.4,8400,71,35.990398,255.156473,230.659095,22.075579,1.53E-05,9.98E-05,0.036414566,0.846153846,10497.42038
84000422,,181031.9,646213.1,8400,53.9,0,43.814341,100.821704,20.945714,2.26E-05,0.000113212,0.016528926,3,13494.06629
84000432,,179959.5,643738.9,8400,51.8,865.335047,1435.419781,413.487184,11.370667,5.26E-05,8.61E-05,0.027923211,0.6875,6072.752266
85000012,,188472.7,649594.8,8500,67.5,23.002896,49.577154,273.714779,0,5.00E-05,0.000169983,0.02919708,1,8397.001462
85000014,,188112.7,648601,8500,56.3,247.719374,1067.780609,1324.156329,5.927683,3.41E-05,0.00014312,0.032338308,0.692307692,6699.770505
85000022,,187394,648839.1,8500,64.4,144.335264,203.170863,913.611661,0,4.28E-05,0.000135559,0.026041667,0.8,7838.776366
85000023,,187692.1,649239,8500,54.2,26.327624,152.031244,196.401644,0,2.60E-05,0.000181783,0.028436019,0.333333333,8386.536487
85000033,,186823.6,649111.3,8500,65.8,0,0,149.872257,30.581979,2.97E-05,0.00013847,0.032490975,0.555555556,6345.215642
85000034,,187010.9,648736.3,8500,54.3,11.315822,12.370842,233.931688,21.030342,3.47E-05,0.00013005,0.028481013,0.777777778,6190.058231
85000035,,186725.8,648497.7,8500,50.1,18.069,0,207.554954,0,1.62E-05,0.000178325,0.020710059,0.857142857,6172.77652
85000041,,188127.1,647408.8,8500,83.2,36.798,30.080325,18.605409,0,0.000160782,1.29E-05,0.021126761,8,10533.15931
85000042,,187013.8,647870.3,8500,56.7,17.327573,60.753121,277.686808,0,7.61E-05,0.000134645,0.032051282,1.333333333,6243.436828
85000044,,186466,647680.4,8500,58.5,7.794432,0,15.51588,0,6.41E-05,0.000201585,0.033444816,0.7,6211.02011
86000114,,182984.3,666517.8,8600,65.2,75.687573,445.180214,302.307098,3.219642,3.51E-05,8.78E-05,0.053418803,1.08,14874.53295
86000116,,182381,666213.9,8600,67.5,7.861338,525.208352,264.588563,0,3.60E-05,0.000100937,0.073684211,0.892857143,15522.57137
86000122,,181984.4,666306.6,8600,73.3,12.582634,61.695116,40.267114,10.90686,5.07E-05,0.000152207,0.074074074,1.25,18549.57247
86000124,,181650.1,666049.9,,,4666.498507,25982.19352,1559.820992,22.278638,1.00E-05,1.00E-05,1.00E-05,1,13171.54728
86000125,,181598,665465.4,8600,70.1,182.438475,4516.404906,178.574735,25.650247,3.74E-05,8.72E-05,0.072727273,0.8125,16150.54684
86000131,,181692.8,665329.1,8600,76.5,49.957961,64.956049,91.909999,28.193765,3.40E-05,7.92E-05,0.090909091,1,16513.08106
86000134,,182745.6,665365.6,8600,68.6,190.68634,1439.940223,1512.238388,15.476177,3.26E-05,0.000130463,0.098214286,1,14953.14896
86000136,,182907.7,665972.4,8600,66.1,64.322612,600.009111,454.639059,38.570029,2.98E-05,0.00016116,0.076252723,1,14497.19473
86000137,,182937.3,665576.6,8600,72.9,73.134643,348.741223,298.973714,22.569693,1.37E-05,0.000123288,0.065,1.307692308,14993.67051
86000138,,183224.7,665935.6,8600,65.9,23.090336,496.99965,746.801333,8.541067,3.84E-05,0.000115222,0.072429907,0.967741935,14586.48965
86000211,,183602.5,665515,8600,71.5,8.118972,169.074699,66.097463,0,1.10E-05,0.000142466,0.08,0.8,14516.15337
86000213,,183276.3,664903.1,8600,69.6,23.018591,271.406775,260.571479,0,1.87E-05,9.35E-05,0.061433447,0.833333333,14789.38825
86000214,,183554.4,664904.6,8600,74.6,9.023489,215.509272,41.183398,9.280297,1.20E-05,0.000168229,0.057017544,1.076923077,14499.51528
86000215,,183325.8,664426.6,8600,68.4,28.199174,415.511357,419.620203,29.011554,2.57E-05,9.25E-05,0.052532833,1.142857143,15423.20302
86000216,,183758.5,664593.6,8600,71.2,38.489886,141.95501,162.266683,34.215784,1.18E-05,0.000135513,0.055913978,0.653846154,15123.77017
86000222,,183614.1,663662.4,8600,67.1,0,121.226389,354.392941,10.60035,5.77E-05,9.45E-05,0.044061303,1.130434783,15221.19202
86000313,,184166.4,663942.2,8600,65.4,7.697875,170.798176,146.199892,0,2.52E-05,0.000109253,0.036809816,0.75,15167.13099
86000314,,184056.4,663622.9,8600,58.1,0,445.953819,420.878673,0,1.18E-05,0.000105826,0.0472103,0.818181818,14107.63126
86000322,,184733.5,663804.1,8600,72.8,31.150471,200.657422,149.718077,10.748454,3.67E-05,9.16E-05,0.063545151,0.894736842,13480.01222
86000325,,184264.1,663049.9,8600,66.5,56.291386,88.900915,275.575391,11.611318,3.59E-05,8.37E-05,0.045851528,0.952380952,13415.98536
86000414,,185767.2,662388.9,8600,63.8,9.634559,257.184644,292.087309,33.774049,6.87E-05,1.96E-05,0.082437276,0.869565217,12968.46536
