BLDG_ID,Height,Usage,SAID,X,Y,Area,travel_time,travel_distance
52669172,,,5980001,177457.3488,595451.0111,130.263,,
52669285,,,5980001,0,0,26.778,,
52669332,,,13030001,193085.9826,579006.8407,64.66249836,,
52669355,,,13030001,192777.9454,578709.802,250.3916766,,
52669371,,,13030001,192210.0356,578956.0369,34.8892,,
52669418,,,13030001,193423.763,578970.0057,91.544294,,
52669420,,,13030001,193049.609,578906.0459,191.2570482,,
52669896,,,11610001,178192.5818,589756.0364,271.2861334,,
52670137,,,5980001,177241.8236,595452.4049,197.7265229,,
52670224,,,5980001,177546.105,595438.7887,185.3234,,
52670319,,,11610003,175644.92,589260.4106,222.61955,,
52670320,,,11610003,175624.6218,589891.3422,194.0261761,,
52670325,,,11610001,177590.5489,589887.3451,149.776,,
52670339,,,11610003,0,0,249.9514011,,
52670357,,,11610003,176043.4796,589961.4704,88.21799999,,
52670378,,,11610001,177890.8799,589898.6938,126.02705,,
52670397,,,11610001,177831.7812,589888.2752,155.561253,,
52670399,,,11610003,176411.1003,589836.9766,112.016894,,
52670490,,,13030001,192680.421,579054.2643,386.5500757,,
52670615,,,5980001,177294.4554,595569.5006,255.9081,,
52670806,,,13030001,193475.892,578908.0149,191.9842392,,
52671269,,,90000645,185666.0347,578902.8723,29.5933,,
52671931,,,90000645,181246.6258,576765.8233,1359.78505,,
52672217,,,11610003,176663.6038,589750.3337,200.475,,
52672841,,,13030001,192427.1554,579083.9135,123.6710138,,
52672966,,,12650001,189111.658,593503.8469,27.48340016,,
52673974,,,12650001,0,0,49.73036644,,
52676043,,,8490001,183394.7726,590835.2164,88.4275,,
52710346,,,13030001,195072.4841,578557.7753,648.7520557,,
52745658,,,12650001,188853.7156,593507.982,113.815168,,
52746003,,,7480001,160452.7203,581884.9106,228.8091,,
52746004,,,7090001,169730.511,581783.0119,29.206837,,
52746005,,,7090001,168252.1783,581774.9882,242.2122255,,
52746006,,,11610010,175193.0927,586471.992,179.6242,,
52746007,,,12710001,181902.8294,586390.2249,107.27455,,
52746011,,5740,7360001,166894.323,582101.0292,96.6303,,
52746018,,,3950001,173546.2502,585366.5159,111.32655,,
52746019,,,11610011,178258.7424,589061.1116,80.22194999,,
52746021,,,11610007,176130.6297,588620.3906,104.6709,,
52746024,,,7490001,158496.0565,582023.6292,1873.9479,,
52746029,,,7500001,162755.6688,582065.0742,94.625,,
52746031,,,11610010,175425.8751,586183.7345,32.5502345,,
52746033,,,7490001,0,0,51.8951377,,
52746050,,,7480001,161249.9192,582008.3106,27.6420645,,
52746053,,,13460001,175336.9876,583375.9863,219.7639329,,
52746058,,,11610008,176693.4038,588785.5259,113.3152473,,
52746064,,,10600001,187072.2589,581834.2073,254.0106765,,
52746065,,,12710001,182767.2228,586397.9987,195.851219,,
52746078,,,11610011,178163.794,588489.6547,43.52233599,,
52746080,,,10600001,186842.1963,581827.7833,76.02028191,,
52746082,,,7360001,0,0,337.2399869,,
52746088,,,7360001,167469.5578,581887.2499,97.96849999,,
52746097,,,11610011,177718.6395,588183.0675,78.304612,,
52746108,,,90000642,181734.4667,575508.1259,179.75905,,
52746109,,,10540001,185662.1755,572786.1001,160.1240047,,
52746112,,,3950001,173040.5372,585852.7475,172.1127,,
52746122,,,7890001,162286.676,582990.2198,173.44225,,
52746125,,,12710001,181973.5542,586188.5877,214.3681,,
52746126,,,3950001,0,0,45.29705001,,
52746128,,,11610011,177871.3807,588482.0432,167.1962121,,
52746131,,,11610008,176953.9855,589058.4842,266.941902,,
52746832,,,90000641,181114.3336,575721.4202,145.89745,,
52746835,,,90000642,181838.9965,575462.7728,160.5053,,
52746837,,,3960001,0,0,48.7947235,,
52746841,,,13030001,0,0,39.88520001,,
52746845,,,6660001,0,0,80.773654,,
52746847,,,7490001,158051.1004,581206.8268,114.6012665,,
52746852,,,7480001,160287.9353,580770.0488,102.2548815,,
52746854,,,10540003,186966.1363,572548.4286,25.9895,,
52746855,,,90000621,182387.6679,572572.3549,1178.3221,,
52746856,,,90000621,182647.5601,572746.4135,22.14889999,,
52746858,,,6660001,186163.7163,575626.1637,281.3365,,
52746863,,,90000612,179100.4668,572093.3828,245.98185,,
52746865,,,90000621,182964.1431,572842.5351,606.2614,,
52746869,,,13460001,174576.1112,583516.8551,95.139672,,
52746870,,,7890001,162696.7864,582822.6394,146.12345,,
52746872,,,10600001,0,0,392.5425795,,
52746873,,,90000222,178080.3059,573767.1362,923.0062877,,
52746875,,5310,90000211,179385.2606,574351.1435,2239.066962,,
52746876,,,10600001,186479.8934,582066.1519,200.8810455,,
52746878,,,90000421,177740.8502,573060.3933,192.41515,,
52746881,,,3950001,173358.2206,585859.0035,141.81975,,
52746887,,,90000131,180706.2073,574618.518,491.1275,,
52746888,,,90000221,178470.4029,574134.9567,578.8682,,
52746891,,,90000634,180968.3162,573550.8394,795.6246,,
52746903,,,90000423,178603.8298,572743.0957,127.51165,,
52746905,,,10540003,187320.9581,572221.7402,31.60794885,,
52746909,,,10540001,0,0,50.07273782,,
52746910,,,13030001,193270.9827,578394.5173,49.01809962,,
52746918,,,3950001,173552.115,585650.7649,888.1435,,
52746920,,,7490001,158028.3609,582244.2073,34.332,,
52746922,,,3950001,173519.6862,585649.8191,901.52065,,
52746923,,,7360001,166656.4774,582003.2388,26.9177751,,
52746937,,,12710001,182157.8411,586404.2038,23.3101,,
52746938,,,12710001,181681.6491,586185.6715,268.04385,,
52746953,,,13440001,176822.8689,585093.8483,74.84802284,,
52746959,,,7090001,168364.6415,581830.8537,361.1611145,,
52746967,,,3950001,173137.5898,585761.9995,26.9096,,
52746970,,,10540003,186190.8338,572602.5097,44.72330001,,
52746984,,,11610011,178814.222,588253.7651,95.59685,,
52746991,,5521,20620001,166096.59,586868.3733,97.77099999,,
52746998,,,7890001,161732.4591,582419.9919,30.6787835,,
52747000,,,7890001,161964.8683,583972.3215,2817.121,,
