BLDG_ID_x,Height,Usage,SAID,X,Y,Area,travel_time,travel_distance
53235465,9.29,,67000031,249054.5709,742991.4258,176.765686,726,6025
51953926,5.88,,67000033,248759.0359,742318.5333,151.1061401,762,6822
51953930,12.01,,67000025,249341.9016,743243.7847,207.5299988,619,5252
51953935,10.83,,67000025,249424.4239,743477.3691,327.5176239,595,5101
51953936,7.32,,67000031,248574.1379,743687.2528,428.282486,606,5113
51953940,30.86,,67000024,249795.6017,743479.5992,828.6242828,566,4625
53235474,4.68,,67000036,247860.7903,743424.465,368.4047546,705,5856
51953977,10,6520,67000015,250802.962,743461.1483,2041.415527,228,1001
51953377,9.46,,67000022,249559.8079,743804.5951,420.4920197,528,3772
51953318,6.36,,67000031,249096.9426,742753.8926,155.3071594,695,6168
51953324,6.83,,67000033,248450.5718,742624.6387,123.2745209,782,6702
51953330,4.4,,67000036,247675.236,742990.7402,384.1539002,816,6545
51953384,6.16,,67000034,248102.7692,742418.6061,341.284195,895,7296
51953332,3.99,,67000025,249452.1412,743249.1365,214.363327,595,5323
53235361,5.66,,67000033,248796.6769,742303.0796,198.5950317,779,6784
51953333,4,7300,67000035,247619.2415,742599.4897,732.6199951,824,7891
53235363,3.42,5740,67000033,248650.8137,742717.6078,26.65586853,739,6464
51953361,10.37,5740,67000035,247734.3844,742734.5556,496.9434967,821,7868
51953394,5.43,5740,67000033,248570.988,742711.8917,1322.015778,730,6463
51953363,3.83,,67000036,247998.6711,743057.5842,125.0625153,836,7120
51953412,6.03,,67000031,248818.2597,743317.4041,269.7929382,729,6452
51953414,9.57,,67000015,250675.0917,743047.9955,185.6901703,328,1773
53235375,7.67,,67000021,249691.4031,744333.5708,202.5407715,300,2298
51953464,10.9,,67000015,250667.4905,743423.5551,180.8935852,115,503
51954096,7.26,,67000036,247746.7077,742819.9952,299.9280701,807,7868
51954101,10.46,5340,67000034,248465.6402,742493.8781,284.7880859,786,6751
51954892,7.51,,67000031,248842.2761,743426.8537,265.9551239,654,5506
51954222,6.1,,67000025,249143.1623,743202.0622,206.1664887,582,5123
51954223,6.39,,67000031,248550.1711,743739.5895,332.81073,602,5074
53235523,4.23,,67000036,248021.5686,743198.9056,225.5097656,850,6689
53235528,6.68,,67000025,249233.4121,743048.1206,242.7692413,598,5304
51954346,3.48,1000,67000034,248100.4043,742666.1689,83.72329712,815,7069
51954275,3.15,6520,67000014,251024.14,743409.2494,153.074997,271,1447
51954316,5.9,,67000033,248762.9111,742340.918,201.0497284,760,6800
51954372,6.49,,67000031,249140.6663,742702.5749,234.984375,702,6222
51954677,5,1000,67000014,251679.8499,741546.6355,299.1548157,373,3305
65282871,9.78,6520,67000031,248902.8389,742994.5173,5300.815613,694,6134
51955278,14.98,,67000023,250080.5492,743782.0072,457.8768005,138,996
51955283,8.04,,67000022,249453.3295,743647.1288,238.0033417,647,5406
51955349,2.89,,67000034,248383.2025,742594.753,124.9031372,796,6766
68377337,3.03,,67000033,248678.4805,742652.8854,95.12007141,748,6482
51955628,7.02,,67000031,249062.8788,742720.7602,253.3892822,691,6141
51955633,6.47,6520,67000035,247118.7306,742725.2996,547.1884155,730,7337
65282907,7.2,,67000033,248379.6472,742683.8102,728.0526733,928,7460
51955653,6.43,,67000033,248786.0701,742368.5261,317.3413696,755,6751
51955655,6.15,,67000034,248265.3212,742342.847,218.6539154,856,7119
51955701,7.75,,67000034,248334.2897,742314.2649,287.075882,840,7045
51955726,5.12,,67000034,248193.7457,742405.53,230.9018402,875,7210
51955741,10.34,,67000033,248617.804,742537.0441,851.2807007,790,6724
51955775,7.74,,67000031,249167.2367,742592.3968,222.8386536,722,6324
51955833,7.4,5521,67000033,248095.2254,742758.7244,312.9376373,787,6893
51955155,4.44,5601,67000014,251854.2356,741452.6878,265.4844513,357,3111
53234816,8.24,,67000034,248238.351,742385.4322,363.5467682,864,7161
51955215,9.5,,67000033,248629.5927,742590.7794,766.0084686,824,6851
51956199,3.82,5501,67000034,248480.1431,742515.9525,100.674942,783,6728
51955239,6,6520,67000014,252135.2833,740923.1048,294.1948395,452,3661
51956257,5.09,,67000033,249065.8534,742382.124,452.3472443,771,6734
51938537,6,6520,67000035,247165.3942,743005.3746,606.6007996,755,7585
51939128,6,,67000015,251064.9271,743083.663,212.5228424,212,1170
51939733,10,6520,67000035,247418.8858,742766.5481,3311.705215,799,7561
51940363,10,,67000015,251032.1654,743165.0544,186.824646,203,1184
51940394,8,,67000036,248017.9449,743154.2573,247.483429,857,6729
53232222,6,,67000033,248363.1145,742624.417,1016.722336,801,6789
51940790,6,6520,67000014,251025.5949,743315.5824,313.1412201,245,1340
53232322,8,,67000031,248235.6304,743533.7111,293.6616669,693,5714
51940925,6,,67000036,247753.8939,743355.5301,364.7139435,780,6353
51941117,4,,67000033,248667.3684,742676.2322,61.58457947,744,6460
51941129,6,,67000034,247933.5318,742665.752,321.7576294,857,7167
51942115,6,,67000015,250715.3536,743054.39,352.4153442,203,1023
51953830,10,,67000032,248412.7541,742869.5678,518.8876801,733,6541
51955720,9,,67000031,249141.9806,742643.1475,320.6576996,708,6270
51956253,6,6512,67000033,248584.9832,742762.2291,437.297348,732,6445
53236358,3.59,1000,67000034,247965.1125,742584.9621,84.64749146,845,7188
51960347,3.01,1000,67000034,248507.5667,742474.8072,75.56083679,784,6735
51960600,7.24,1000,67000014,251728.3759,741553.5141,1175.536224,371,3272
52966336,4.2,1000,67000015,250468.3351,743362.3344,62.31350708,116,538
52966189,10.04,1000,67000022,249086.629,743831.1202,868.9249725,656,5293
53010368,6.34,1000,67000021,250284.0323,744239.5676,216.1654511,163,953
53032681,7,5305,67000023,249962.7883,743883.4525,20.82290649,150,1148
67793898,3.76,1000,67000036,247902.9256,742911.4573,123.6468353,831,7120
53034162,15,5521,67000012,249863.1893,744645.619,599.6317139,275,2111
53033599,6,5521,67000021,249290.1464,744660.9694,336.0323944,390,2662
53054916,3.86,1000,67000014,251729.5156,741486.6817,131.3133087,367,3215
53077261,6.03,1000,67000014,251062.6661,743858.8486,170.1429443,158,686
53078934,9.41,1000,67000036,248015.6902,743539.7686,247.8356628,695,5703
53098981,12.34,1000,67000014,251115.9319,743852.1207,268.7258148,240,724
53118934,5.06,1000,67000034,248216.0333,742611.9721,310.9481659,869,7343
53148184,5.1,1000,67000015,250946.1014,743273.3758,186.3998871,158,817
53175174,9.94,1000,67000025,249287.7674,743068.741,286.2331238,631,5564
65282460,3.45,1000,67000014,251628.1495,741626.7306,68.93461609,380,3393
53236038,9,,67000033,248215.2704,742822.7148,358.955368,762,6743
51957099,5,,67000036,247917.4512,742819.7748,215.3892059,813,8009
51959522,5,,67000033,248816.35,742353.25,52.03997803,787,6780
52965334,8,,67000013,250735.8304,744298.1436,403.6576233,384,1679
53076104,9.92,,67000011,249003.6788,745325.7433,217.0917053,532,3431
53108771,7,,67000015,250703.7557,742877.6506,62.12001038,288,1582
53122940,6,,67000036,247986.9817,742871.7549,300.3950653,818,7045
53124258,10,,67000021,249775.105,744368.6184,241.7155151,203,1678
53445863,9,,67000025,249375.9378,743331.7925,160.9377594,627,5611
53152008,13,,67000012,249983.25,744509.965,50.38710022,242,1946
