ParamVaried,wservice,eld_movef,svc_filter,Replicate,PopChange_E,PopChange_NE,PopPctChange_E,PopPctChange_NE,SAServiceAvg_E,SAServiceAvg_NE,SAServiceDelta_E,SAServiceDelta_NE,BldServiceAvg_E,BldServiceAvg_NE,BldServiceDelta_E,BldServiceDelta_NE,NormAssetsCity_Avg_E,NormAssetsCity_Avg_NE,NormAssetsCity_Delta_E,NormAssetsCity_Delta_NE,NormAssetsSA_Avg_E,NormAssetsSA_Avg_NE,NormAssetsSA_Delta_E,NormAssetsSA_Delta_NE,AttemptSA_Avg_E,AttemptSA_Avg_NE,AttemptSA_Delta_E,AttemptSA_Delta_NE,AttemptCity_Avg_E,AttemptCity_Avg_NE,AttemptCity_Delta_E,AttemptCity_Delta_NE,SuccessSA_Avg_E,SuccessSA_Avg_NE,SuccessSA_Delta_E,SuccessSA_Delta_NE,SuccessCity_Avg_E,SuccessCity_Avg_NE,SuccessCity_Delta_E,SuccessCity_Delta_NE
svc_filter_full_factorial,0,1,0,5,-98,-512,-2.425142291512,-1.60055018912751,2.3756138215297,0.572883778453094,0.869359512091048,1.04078743160173,0.835485084827962,0.802770539298184,1.13056988197077,1.04575785422548,1020.52123415356,1463.19084404627,-2358,-3475,107.293754672495,80.8052006452268,0,-535.5,0.00221148544121597,0.0023807088468796,-0.000124285359184688,-7.78689125933537e-05,0.00178254620898283,0.0019724336999344,6.15050035889425e-06,-5.947059709851e-05,0.386515430322969,0.362688611085049,0,-1,0.543231243620991,0.603891168027922,-1,-0.875
svc_filter_full_factorial,0,1,0,6,-88,-400,-2.17821782178218,-1.25019534302235,2.397728791064,0.57566909265613,0.912041659946383,1.03997854452456,0.830573617911482,0.803913062035121,1.1140045006805,1.04280321121167,1017.65150339677,1495.09363977159,-2,-2891.8,39.3372538448925,125.941037875803,0,-163.5,0.00237726972459735,0.0023589716680358,0,0,0.00168603481990076,0.00188808185977286,-0.000247524752475248,0.000318484246467831,0.207385295658909,0.300062437115706,0,-1,0.587278476413562,0.612482908078784,-1,-1
svc_filter_full_factorial,0,1,0,7,-96,-457,-2.37623762376238,-1.42839282365444,2.38812595083993,0.580068922604701,0.895426645547455,1.06481478933095,0.848409910308914,0.819580268126917,1.15010350983623,1.07280210759718,1402.575198336,1396.1810188776,0,-2140.14285714286,61.4971165867042,83.1915258871084,0,0,0.00217117801700082,0.00240612470118128,0,0,0.00173015798887207,0.00192721425574398,-0.000247524752475248,3.48792687210518e-05,0.246041114703425,0.327914826414702,0,0,0.573217611534194,0.60018983254428,0,-0.857142857142857
svc_filter_full_factorial,0,1,0,8,-105,-462,-2.59836674090572,-1.44393049131141,2.37730189649496,0.577783015858288,0.858296098896707,1.04548458451701,0.846345334576619,0.809921026751527,1.14599741319841,1.0518234761121,989.654133471092,1359.98010231098,-2,-2073.77777777778,94.8187651282956,75.2170043701318,0,0,0.00218308069869955,0.00236125414204294,0,-1.26795744734807e-05,0.00167593052565824,0.00192347266897163,0.000260666582166935,-9.10143418463237e-05,0.244126974084842,0.348389907831933,0,0,0.575644601314684,0.613923080621695,-1,-0.666666666666667
svc_filter_full_factorial,0,1,0,9,-120,-428,-2.97029702970297,-1.33766720840105,2.36988539266298,0.572590179337842,0.868069221994126,1.0394737762015,0.843022756692732,0.804931277590423,1.14050966483497,1.04601553560073,945.225374268478,1435.76331289191,-2338.5,-1079.4,51.9337510761881,75.814470667777,0,0,0.00221839842501748,0.00236640634322863,0,-6.36375206821942e-05,0.00174673629079885,0.00188403522357996,0.000510204081632653,6.54740040680453e-05,0.208149805376696,0.373869245508015,0,0,0.481167201856857,0.602268723299674,-1,-0.6
svc_filter_full_factorial,0,1,0,10,-95,-387,-2.35090324177184,-1.20986650826898,2.37338089265952,0.585476213936172,0.879329055968308,1.0717062222293,0.837338803720712,0.821702607603142,1.13369236598925,1.07852718706285,1106.76099035618,1284.38136451554,-617,-1079.33333333333,122.60563260505,82.8221388506446,0,-456,0.00216169314350209,0.00241162095622612,0,-1.47911489764525e-05,0.00169255286334228,0.00187619701476602,-0.000247463499133878,-6.0993924351388e-05,0.294441177374067,0.384254758275264,0,-1,0.540627691340563,0.587750270158609,-1,-0.833333333333333
svc_filter_full_factorial,0,1,1,1,-110,-510,-2.72277227722772,-1.59404888416578,2.38969643456467,0.57772264004737,0.912784145225708,1.05737925604695,0.842625366797202,0.815428021246917,1.14659143705494,1.06798007276911,1016.89472713079,1361.38267645762,-1094,-2585.88888888889,21.6286534658335,52.9903177840227,-1,0,0.00223866262779805,0.00238670090089445,0,-3.88143937363423e-05,0.00203956648033626,0.00194042007808351,6.92817373340387e-06,4.55673991789227e-06,0.209585814501653,0.327832444638158,-1,0,0.559811227024342,0.612146635763597,-1,-0.666666666666667
svc_filter_full_factorial,0,1,1,2,-81,-361,-2.0049504950495,-1.12833656310558,2.38556616902451,0.567555668279359,0.864575441373151,1.01340341752203,0.830760330413582,0.793444028649942,1.12256310236554,1.02635157224298,1143.22239837002,1571.62906075806,0,-1673.75,25.6868453783958,96.036037488211,0,0,0.00219664099018794,0.00238341149996845,0,0,0.00189976753826804,0.00184568354671384,-0.000247524752475248,0.000191102123179092,0.172332127787824,0.391027696611038,0,0,0.546475961642531,0.612681996066163,0,-0.75
svc_filter_full_factorial,0,1,1,3,-91,-415,-2.25191784211829,-1.29695605975373,2.38327387953916,0.573106602932566,0.878573539372331,1.02944497867871,0.839410312312463,0.812952210715997,1.13193872868671,1.05446819917597,805.353547636093,1352.64815631511,0,-4209,117.838611005335,87.586909111871,0,-646,0.00223689903406322,0.002374877716563,0,0,0.00191891167020316,0.00187138079810223,0,0.000190386269847625,0.202863680126439,0.334383743113918,0,-1,0.538983940432157,0.587076818333996,0,-1
svc_filter_full_factorial,0,1,1,4,-100,-394,-2.4740227610094,-1.23151939486763,2.38242939646348,0.576786861566816,0.887803110578677,1.04977544338955,0.840662134389073,0.805307218402196,1.14442745045371,1.05306215539436,1475.52283576279,1380.8298704296,-4672,-1891,53.8964090828699,64.1451788790423,0,0,0.00210620068497976,0.00237763986788446,0,-1.32796834123475e-05,0.00195112543613416,0.0018825179283506,0,0.000160960991095944,0.236923706294856,0.370997761925284,0,0,0.646694647805226,0.599290024562766,-1,-0.714285714285714
svc_filter_full_factorial,0,1,1,5,-123,-376,-3.0438010393467,-1.17525708748789,2.38453345868443,0.570425673816821,0.873140600756825,1.02298925764593,0.826336308035328,0.799898249263351,1.11952636553031,1.03869032760148,912.336693442995,1541.80123450082,-2491.5,-2742.2,45.0116417468477,79.0675027070295,0,0,0.00229857347806635,0.00239108764065827,0,-8.91627012728469e-05,0.0020553229080471,0.0019075207338889,1.55375244479158e-05,0.000288374156585027,0.108950336352793,0.379621026362394,0,0,0.556681234440343,0.621873281756699,-1,-1
svc_filter_full_factorial,0,1,1,6,-107,-390,-2.64720435428006,-1.21901665989435,2.38697099560085,0.576670950125697,0.880221404836663,1.05781382706733,0.838988644357033,0.811160732940823,1.1348248825911,1.05777941945605,1203.7855979606,1379.43809638042,-4,-2527.8,52.1297660196154,103.938614302728,0,-262.5,0.00218070559755957,0.00237888031766419,0,-3.28285827104257e-05,0.00197196678862463,0.00188820861297049,0,3.35712063093604e-05,0.302422953534842,0.363675777032896,0,-1,0.594468760258234,0.609288677064122,-1,-1
svc_filter_full_factorial,0,1,1,7,-94,-449,-2.32558139534884,-1.40334427254258,2.37022251598473,0.569027201426316,0.841129470285238,1.0172100650505,0.818144850660803,0.789893350865882,1.09906559707608,1.01934808318962,1227.19875940875,1473.241841255,-3618,-3123.57142857143,63.5566830024294,53.5846819141504,0,0,0.00221679751819959,0.00236918082955811,-6.97495989398061e-05,-2.42706664725013e-05,0.00195912957230259,0.00187271315066533,-0.00024740227610094,3.48137354681412e-05,0.21282417214184,0.333909332727401,0,0,0.580900877133159,0.597509371873781,-1,-0.857142857142857
svc_filter_full_factorial,0,1,1,8,-114,-579,-2.82108389012621,-1.80977088738161,2.39625731245229,0.582377338489356,0.907858622826139,1.06824357046089,0.863367931732995,0.82368523942812,1.18073720885614,1.08141535850935,929.040145723716,1310.03097017505,-1,-2389,25.8046866362001,80.223480057612,0,0,0.0022378818439225,0.00242719108558016,0,-1.26795744734807e-05,0.00201317045241332,0.00196385717118276,0.000254647313470843,0.000320057717152271,0.210233351006384,0.325082544872778,0,0,0.568434660495133,0.580946022200198,-1,-1
svc_filter_full_factorial,0,1,1,9,-111,-500,-2.74752475247525,-1.56289072268067,2.38547344583889,0.572050031140997,0.928752956294946,1.05366348681655,0.844008687063828,0.817100129939472,1.1450391055055,1.07008925120109,1045.52373237438,1470.58389015376,-1734.75,-2782,31.1212961276497,76.3568675795088,0,0,0.00229951217709183,0.00238213634170552,-6.33111744222855e-05,-1.26795744734807e-05,0.00201029543762686,0.00194287297838342,-0.000735581320921606,0.000256514179351392,0.193914275820353,0.330007470842939,0,0,0.548854532567197,0.590706631310708,-0.75,-0.8
svc_filter_full_factorial,0,1,1,10,-82,-426,-2.02819688350235,-1.33162451939608,2.38510879472329,0.577990725978739,0.897225555007068,1.05095440602429,0.825744078809801,0.802724553227776,1.12121617369201,1.05207282807147,1286.06949655608,1588.45702683182,-4689,-4233,45.7986241915557,112.065728304897,0,-615,0.00218730916218515,0.00235412818268777,-0.000268384326355341,-6.29881582262535e-05,0.00198566803697258,0.00185812645431104,0.00025758191588867,0.000158825162211119,0.186856871112906,0.368272013642864,0,-1,0.654419352577247,0.617508008616036,-1,-1
svc_filter_full_factorial,0.25,0.25,0,1,-68,-428,-1.68191936680683,-1.33783445861465,2.42348983363685,0.573733283803264,0.94195364702464,1.03641087465509,0.841729130790331,0.800087051422198,1.13655507171061,1.03554714242702,945.969898329702,1301.3417064556,-3626,-1453,77.2997140106706,81.1549802983397,0,-670,0.00238224028726083,0.00239369087853281,0,-5.38951039217665e-05,0.00158480922468989,0.00194596935878299,0,9.63165325610962e-05,0.361128114238564,0.366593280814433,0,-1,0.547458242556282,0.580328349823594,-1,-0.666666666666667
svc_filter_full_factorial,0.25,0.25,0,2,-82,-419,-2.02869866402771,-1.3097024256064,2.43549704114874,0.576712726010157,0.971215451715913,1.04134976751299,0.827899819741533,0.801527790286762,1.12305427018878,1.04550618276829,794.974756942601,1352.91875018024,-2,-2624.16666666667,58.1993492488505,55.725129896889,-566,0,0.00240530707320273,0.00233859214180251,0,-5.51045882616101e-05,0.00161339432441998,0.00191410359610859,0,-6.08563600058156e-05,0.209175948984282,0.269710619392423,-1,0,0.467922469371745,0.607207609455706,-1,-0.833333333333333
svc_filter_full_factorial,0.25,0.25,0,3,-70,-474,-1.73267326732673,-1.48157409433314,2.42621249000382,0.585587817607635,0.971112862316378,1.07819111331045,0.851143209557832,0.820129494747503,1.15700880195606,1.07255451545347,679.148977150142,1470.66445301202,0,0,40.3509445778705,95.6115479453176,-2,0,0.0024672472793379,0.00244295223404421,0,0,0.00159414484276475,0.00194117321775799,0.000251889168765743,9.40114911217451e-07,0.286912276192799,0.272190915128661,-1,0,0.435231930960086,0.578836890151455,0,0
svc_filter_full_factorial,0.25,0.25,0,4,-56,-541,-1.38613861386139,-1.69104776194049,2.41896627297157,0.584304426968689,0.948176797581104,1.07446314510014,0.841319464944734,0.820763692519875,1.13928545018175,1.07250349981996,881.439442088913,1413.50955373963,-2837.66666666667,-3148.45454545455,53.6172734858479,79.2287307549616,0,-151.833333333333,0.00244129456920844,0.00238497365702324,0,-0.000618802644224729,0.00164744616624339,0.00197513643598037,0,-0.00012126751919451,0.280737207603637,0.293423111691697,0,-0.333333333333333,0.447280410841974,0.580989325051156,-1,-0.909090909090909
svc_filter_full_factorial,0.25,0.25,0,5,-52,-399,-1.28712871287129,-1.24699190549114,2.4068078003882,0.565991840660896,0.909385761242246,1.01209809999414,0.835571819920683,0.793350500879706,1.12911303380961,1.02297621223324,1244.57170519971,1284.186835992,-2266,-2980.33333333333,101.592908519397,91.2022239494139,-564,0,0.00239051645620075,0.00233627177097017,0,-0.000108167554165413,0.00156873167113435,0.00189774702948253,0.00150451354062187,-9.13909338725805e-05,0.332504437391817,0.336323404241789,-1,0,0.545837581464156,0.586381721794973,-1,-1
svc_filter_full_factorial,0.25,0.25,0,6,-58,-472,-1.43493320138545,-1.47541496045763,2.41133605456268,0.568683229629768,0.918631930445243,1.02668874547835,0.831081954051076,0.804600687886462,1.12236602721172,1.04627420653517,815.866007491604,1497.77684959632,-1765.33333333333,-2884.2,63.8768246837705,62.9178733066,0,0,0.00244268274918896,0.00243202931932707,0,0,0.00153859724446256,0.00196368876556005,0.000251004016064257,0.000512311351757536,0.258441380287801,0.327984841914393,0,0,0.477487621630931,0.61785638334766,-1,-0.8
svc_filter_full_factorial,0.25,0.25,0,7,-36,-442,-0.891089108910891,-1.38142267783473,2.40964528886659,0.564541841414497,0.918974150273482,1.01509342038249,0.824492330431972,0.794786798382306,1.11078431443766,1.02974501837662,855.443241517255,1423.95445323257,-1092,-3728.85714285714,77.5563354633267,74.4089761047479,0,0,0.00240694568814178,0.00236293175113513,0,-4.15713768820383e-05,0.0015019385225416,0.00185980794866703,0.00024975024975025,-0.00012370223783202,0.299583210050909,0.35656151482925,0,0,0.549100515712358,0.586580244603989,-1,-1
svc_filter_full_factorial,0.25,0.25,0,8,-62,-466,-1.53465346534653,-1.45661415353838,2.42141139724802,0.578384055529496,0.93775773190201,1.04709016473413,0.848588861166895,0.806364923015579,1.14871729547898,1.04759988642987,959.060394877993,1324.66181641828,-1,-2953.28571428571,137.913663826068,91.6695476218982,-602,0,0.0023492804848434,0.00245202500984605,0,0,0.00155040093101828,0.00196122245046922,3.85785184853324e-06,6.66739513654662e-05,0.380636949634,0.358528132696727,-1,0,0.529953176182151,0.591855743560138,-1,-0.714285714285714
svc_filter_full_factorial,0.25,0.25,0,9,-48,-452,-1.18811881188119,-1.41276489341752,2.4246617874681,0.580590361082518,0.941137840126198,1.04916007842078,0.842654612083887,0.806803865666052,1.14534331594407,1.05177526680986,1136.90529358097,1279.4525234331,-1083,-1431.75,69.307143101508,91.5652159253153,0,0,0.00241191790342737,0.00236195289926526,0,0,0.00152525834652762,0.0019196897751318,0.000250501002004008,0.000192014158764083,0.275735911263086,0.346045117548443,0,0,0.540134245682633,0.590179536529799,-1,-0.5
svc_filter_full_factorial,0.25,0.25,0,10,-56,-398,-1.38579559514972,-1.24417768607959,2.42619468226577,0.582235446607651,0.946845666137616,1.06197554303092,0.848745144559971,0.823270346978916,1.14781911803795,1.07689995754577,1316.26094730524,1487.64138308568,0,-3760.75,42.0221272075118,90.9544554013563,0,0,0.00241569824514117,0.00239856373946153,0,0,0.00153599846215633,0.00194599418231931,0.000250941028858218,9.65391126410428e-05,0.254995145187453,0.323572532041282,0,0,0.583643893388169,0.598318301747685,0,-1
svc_filter_full_factorial,0.25,0.25,1,1,-61,-369,-1.50952734471665,-1.15326915864483,2.42725420347209,0.580721556196773,0.968057821966872,1.05471314416071,0.844470233326206,0.810449042550092,1.14140152482731,1.05240324014911,1291.68078602895,1401.56377931099,-4583,-2995.16666666667,32.0748386664718,127.269299715595,-53.7330508474576,-478,0.00242738581793051,0.00235255424305309,0,0,0.00179381583573295,0.00188825783901116,0,0.000413229081149609,0.188743181375414,0.317041411363279,-0.362994350282486,-1,0.54147228660807,0.605243425825194,-1,-0.833333333333333
svc_filter_full_factorial,0.25,0.25,1,2,-71,-399,-1.75699084385053,-1.24695293455841,2.43645820371785,0.588520606063963,0.990056304560582,1.07669761808489,0.853907494838538,0.824491845394211,1.16536521235182,1.07979566764798,906.402684989429,1358.23338958717,0,-2102.42857142857,77.8271220458858,72.8100188252998,0,0,0.00248112464289696,0.00243154917053847,0,-6.8970273811987e-05,0.0018664002214309,0.00189610830603502,0,0.000129348609304696,0.240627123020414,0.245118145291044,0,0,0.532853115876372,0.599936201520918,0,-0.857142857142857
svc_filter_full_factorial,0.25,0.25,1,3,-88,-405,-2.17767879237812,-1.26582278481013,2.42966311096842,0.578404790971131,0.970864474250712,1.05806839063882,0.843129032055455,0.817265936647546,1.14109678455141,1.06353745767577,776.370401642183,1431.47073151884,-1671,-626,35.3864722727902,85.99314973173,0,-480,0.00252924359628408,0.00234438064183161,0,-1.80404466814598e-05,0.00191267721978869,0.00193197269052701,0.000252972426005565,9.65695761757646e-05,0.122217963867863,0.328643846274046,0,-1,0.508465146702889,0.608426549947135,-1,-0.75
svc_filter_full_factorial,0.25,0.25,1,4,-82,-471,-2.02970297029703,-1.47205900737592,2.44234580279531,0.59514459193298,1.00756531989017,1.10305509703618,0.852588058224099,0.839841936621957,1.16335890113906,1.10907954507011,1106.64240968215,1401.4130404426,-4637,-3017.8,84.6289728823444,94.4225085285327,0,-615,0.00250001694882983,0.00244648011265109,0,-4.38308130615823e-05,0.00195841573967437,0.00199110049871937,0.000252652854977261,0.000192659887402658,0.190666763862565,0.358521734047521,0,-1,0.541805864110614,0.613627803159318,-1,-1
svc_filter_full_factorial,0.25,0.25,1,5,-62,-404,-1.53427369463004,-1.26265783222903,2.43012951825782,0.575851775028147,0.9551582452231,1.04264771292129,0.85010013302655,0.809243584637866,1.15438944244583,1.05388569916327,797.611749901761,1359.31385436586,-3780,-3683.83333333333,67.2942058076768,55.4552232544475,-591,0,0.00240175852522584,0.00234296155008619,0,-0.000169296952655567,0.00175221383846186,0.00190658689635688,0,6.57052250548791e-05,0.225382146968665,0.392525918586927,-1,0,0.481297645840031,0.582801014899669,-1,-1
svc_filter_full_factorial,0.25,0.25,1,6,-47,-401,-1.16307844592923,-1.25359509816181,2.41025440007893,0.570461655147351,0.908422101011959,1.01828141953824,0.828101676013747,0.801731289197359,1.10858613882651,1.03225471775704,860.822979038505,1349.68757792518,-3375,-138.333333333333,72.7729252440761,71.9392070908854,-1,0,0.00239031654061646,0.00236961964774383,0,0,0.00173913300907464,0.00186971280655494,0,-3.0467981988006e-05,0.276448930755333,0.330274519693968,-1,0,0.523339029391661,0.583517002864291,-1,-0.333333333333333
svc_filter_full_factorial,0.25,0.25,1,7,-48,-432,-1.18782479584261,-1.3503375843961,2.4131790461752,0.569292072277083,0.921146346472089,1.02653891687084,0.84384297048263,0.799803039319414,1.14538802371436,1.04097770812726,1171.87971821794,1348.8982366287,-1078,-2205.28571428571,90.4422142888834,58.1307735400777,-0.5,-307.5,0.0023981254868973,0.00240128034954477,0,-4.39348007556786e-05,0.00179471468021758,0.00188142029080569,0.000250438266967193,-2.86906327342292e-05,0.331794809631559,0.318762425607094,-0.5,-0.5,0.523451871068798,0.594026663201064,-1,-0.714285714285714
svc_filter_full_factorial,0.25,0.25,1,8,-70,-456,-1.73224449393714,-1.42544545170366,2.42983509781658,0.580360319462336,0.970603828547892,1.05939434861407,0.856011743632054,0.817147671522036,1.17027716907868,1.0671129216212,895.800479044838,1455.96141008162,0,-2263.09090909091,31.9506599278611,73.7922814579911,0,0,0.00243048796209559,0.00242574888474644,0,-4.22692055761293e-05,0.0018651764811787,0.00196132270197807,0,-9.01630303898205e-05,0.177942212013308,0.356786111375866,0,0,0.582576957982332,0.616960068811113,0,-0.636363636363636
svc_filter_full_factorial,0.25,0.25,1,9,-65,-497,-1.60811479465611,-1.55351337834459,2.43615242939612,0.583005577659809,0.985025097538163,1.06872002023415,0.853342435162959,0.823498154412572,1.16246069867353,1.07841409179981,1163.78605593373,1359.83487284702,-1711,-3272.81818181818,79.3296826978068,109.818281339282,-0.666666666666667,0,0.00248177784800059,0.00241235723932119,0,-1.4333218667584e-05,0.00183670812235022,0.00199019687183183,0,-8.98273862004158e-05,0.220969949521229,0.341719090638921,-0.333333333333333,0,0.573284854680204,0.589298190778848,-1,-0.909090909090909
svc_filter_full_factorial,0.25,0.25,1,10,-55,-405,-1.36071251855517,-1.26586234919047,2.42659581532756,0.578982517354955,0.955531190268397,1.0490957496159,0.863401318578181,0.813211348689026,1.17099166013972,1.05427297603948,1264.48941473929,1526.64165830349,-1,-2516.4,37.1570693133939,85.574572646364,-46,-163.5,0.00237408065436353,0.00242465292808188,0,0,0.00174301600893994,0.00191304636321355,0,2.0036442261396e-06,0.242014445235693,0.312095322285612,-1,-0.5,0.600732181198188,0.621337732441769,-1,-0.6
svc_filter_full_factorial,0.25,0.5,0,1,-76,-375,-1.88118811881188,-1.17205813408345,2.43014510026067,0.575537563350228,0.97778722891517,1.05073714249358,0.827145447224253,0.806460779731705,1.12377153687432,1.05881151951874,843.360461316309,1390.17883974593,-1,-1335.16666666667,47.5145695308272,75.6932703912174,0,0,0.00246268219658955,0.00237569981950973,0,0,0.00168977619302702,0.00189326715606582,0,-9.26526411117961e-05,0.181253152837316,0.292529934198993,0,0,0.448571211430309,0.597040815336023,-1,-0.833333333333333
svc_filter_full_factorial,0.25,0.5,0,2,-75,-564,-1.85597624350408,-1.7629407351838,2.42499560329503,0.578822113629626,0.948616416598767,1.05484450583849,0.845770503350634,0.815895345912769,1.15036359864398,1.07042490205193,1085.95806601772,1378.40342762136,-3714,-2815.45454545455,48.0268639019029,88.0291123292856,0,0,0.002378474854898,0.00236960265306257,0,-0.000286000286000286,0.0016009941114213,0.00198198301376241,-0.000247463499133878,0.000165264206467806,0.207947249696339,0.344040972739342,0,0,0.570812668269035,0.59021698610102,-1,-1
svc_filter_full_factorial,0.25,0.5,0,3,-66,-548,-1.6340678385739,-1.71276761994062,2.41843896661354,0.582531205214852,0.928451872773101,1.05586193961974,0.847939353803187,0.810882317458711,1.15460517153989,1.05818056430668,1224.70274711875,1375.62819169527,-2289.33333333333,-3125.66666666667,74.7094828436697,79.1470508726954,-4,-113.75,0.00246429264670974,0.0024290053915103,0,0,0.00171659157101008,0.00202612813372479,-0.000239360172374222,0.000351428849448221,0.226791806373792,0.264502976343105,-1,-0.25,0.594147609292473,0.575911149781926,-0.666666666666667,-0.666666666666667
svc_filter_full_factorial,0.25,0.5,0,4,-57,-364,-1.41019297377536,-1.13774888256806,2.40211271222613,0.566953258066917,0.883154379343734,1.01883659720055,0.829777605803645,0.795348967998224,1.11950944822075,1.02900865052472,1307.16766883513,1390.3620739942,-479,-3397.25,76.096754413665,83.5384304631049,0,0,0.00246140351275403,0.00234610236965993,0,0,0.00162485997574268,0.00188039611648379,0,1.43886797883974e-06,0.320199156808893,0.378757053339079,0,0,0.542390875244442,0.600547157233086,-1,-1
svc_filter_full_factorial,0.25,0.5,0,5,-78,-445,-1.93021529324425,-1.39092926577689,2.42011299612278,0.574161316623975,0.954662278731968,1.05052817726684,0.840792862926155,0.802316513647577,1.15144828644139,1.05496104621908,971.982151648182,1403.95326571377,-2100.5,-2851.6,53.6385049962785,62.9013010315685,0,0,0.00234279308410367,0.00234117103813691,0,-3.04730041497393e-05,0.00158467397776848,0.00194574258414202,0,0.000255786308586562,0.239880147380979,0.290007705426737,0,0,0.535294349416487,0.617188956389156,-1,-0.8
svc_filter_full_factorial,0.25,0.5,0,6,-59,-464,-1.46003464488988,-1.45054395398274,2.40965705816363,0.573069948963158,0.931444873555456,1.03997521268934,0.830677945631167,0.803623968509736,1.12509472361283,1.04426337857591,970.47000839024,1361.1484304491,0,-1430,53.1975599254849,91.0038366595885,0,0,0.00244776576633917,0.00232888886531635,0,0,0.00159535193447811,0.0019051778886296,0.00251496744009264,0.000288717741301192,0.234219341870304,0.33558651065083,0,0,0.552495233242151,0.592883308796768,0,-0.571428571428571
svc_filter_full_factorial,0.25,0.5,0,7,-69,-430,-1.70792079207921,-1.34400200037507,2.41743036050876,0.573174095395156,0.930686556530544,1.03459685787801,0.825800915652129,0.794882598383318,1.11575526487943,1.02555972671511,982.907039663777,1403.48197921076,-1307.66666666667,-3852.66666666667,73.5183993578032,64.171664855358,0,0,0.00242911546311295,0.00239503610244722,-0.000231481481481481,0,0.00163475492754731,0.00190212363372864,-0.000742574257425743,0.000159685719807732,0.27676565729176,0.288470936504083,0,0,0.497827566444588,0.595650613837896,-0.666666666666667,-1
svc_filter_full_factorial,0.25,0.5,0,8,-87,-429,-2.15293244246474,-1.34070879429964,2.42563524604749,0.584865625559487,0.951814530116008,1.06823770658637,0.843663702209129,0.819921190604736,1.15406905765568,1.07662515311996,1060.48534013787,1342.39346456949,-5,-3172.44444444444,70.1726436549422,59.7449959507197,0,0,0.00248432329724717,0.00241736964980838,0,0,0.00172458489541377,0.00196645231419615,0.000252908447142135,6.71755136838978e-05,0.288831741803842,0.311434018345125,0,0,0.534095074069316,0.613604423125431,-1,-0.888888888888889
svc_filter_full_factorial,0.25,0.5,0,9,-58,-456,-1.43564356435644,-1.4253117869534,2.41822479079342,0.577991959449667,0.925200219610513,1.0427770782626,0.844015777521435,0.80751431590339,1.13328621940075,1.04302140215089,1045.14997414347,1413.98085970546,-1980,-1734.88888888889,62.191975745275,77.8730663501316,0,0,0.00231826165130992,0.00243325857479191,0,-1.47852443261625e-05,0.00159326820211696,0.00191834068447586,-0.000247524752475248,-9.10588178702538e-05,0.288038362310636,0.385109197801824,0,0,0.533385656045766,0.603889904327347,-1,-0.666666666666667
svc_filter_full_factorial,0.25,0.5,0,10,-75,-440,-1.85689527110671,-1.37487110583383,2.42287232138026,0.580933495426162,0.939711938291138,1.05908702756166,0.839307475420321,0.811563088424511,1.13759488950688,1.05766452841528,838.49097915292,1394.18163924616,0,-2573.66666666667,47.7836797644363,91.5936568658425,0,0,0.00245264020550679,0.00238529371604196,0,-1.32796834123475e-05,0.00164402194432727,0.00192852240172116,0.000256954831662731,9.76615741960533e-05,0.27558107706134,0.384082869823251,0,0,0.560564247843951,0.607686268124087,0,-1
svc_filter_full_factorial,0.25,0.5,1,1,-62,-404,-1.53389411182583,-1.26277623230082,2.43112822704282,0.583659424348372,0.964047115028678,1.06190863835543,0.837847249075199,0.809810862192403,1.14024297020342,1.06161769739006,957.52910662185,1397.42152833947,-1,-2570.66666666667,42.9345855054977,120.795880333493,-2,-456,0.00243814959995822,0.00236915789975822,0,-1.47793443882829e-05,0.00187854539763846,0.00192560697932164,-0.00024740227610094,9.73682792724698e-05,0.197980878899777,0.371993794969126,-1,-1,0.524201558598319,0.615034943642186,-1,-0.833333333333333
svc_filter_full_factorial,0.25,0.5,1,2,-61,-334,-1.50952734471665,-1.04391311142366,2.42270187809476,0.575280320117108,0.930746127495756,1.02845166981487,0.830932723351965,0.80339844467417,1.10797868242145,1.0293640364804,1419.11894346431,1486.95303854448,-3055,-2579.4,50.3675529549337,92.3932742394135,0,-228,0.00243674412568,0.00239624274009286,0,-7.84227650083567e-05,0.00178104102631152,0.00184589350932182,0,-2.99360204803644e-05,0.198285156030755,0.395610009556312,0,-0.5,0.646576116011762,0.589265262539581,-1,-0.8
svc_filter_full_factorial,0.25,0.5,1,3,-69,-488,-1.70792079207921,-1.52514298215458,2.42039316694291,0.573259670777314,0.961013677447371,1.04583125951996,0.851689722410646,0.807632500602475,1.16295245097152,1.0584183804899,1273.81861938862,1360.85494056829,-2344,-1887.4,22.3974098396166,117.241532437929,0,-456,0.0024195091324461,0.0023954676588285,0,-1.47675586272078e-05,0.00184012250477378,0.00194863498937517,-0.000243223768360216,2.42017039917895e-06,0.131208976011657,0.434632183156201,0,-1,0.571078257744924,0.593409744381528,-0.5,-0.8
svc_filter_full_factorial,0.25,0.5,1,4,-76,-445,-1.88025729836715,-1.39092926577689,2.40334685057606,0.574804934997986,0.936178104193727,1.05067400607926,0.844919127714371,0.813327580932666,1.15050055405372,1.06285643768857,1294.06687485292,1379.30060316988,-4677,-2589.55555555556,50.1306732390465,58.5972911764674,0,0,0.00244023051539165,0.00239865461857873,0,-2.72381582144543e-05,0.00186188239389935,0.00191363826530447,0,0.000162456689296308,0.215946224158554,0.340842785449233,0,0,0.53058269378212,0.584056606560676,-1,-0.666666666666667
